Instance: I_100_10_S_1-124_5_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 3600; 1; 0; 0,9999

Solution value  = 222
LB value  = 186
Solution time = 3600,24907493591
Solution status = Time_Limit

Variable	value
Y_10_82	1
X_10_1_82	1
X_1_49_0	1
X_2_74_0	1
X_3_51_0	1
X_4_55_0	1
X_5_56_0	1
X_6_18_0	1
X_7_24_0	1
X_8_27_0	1
X_9_62_0	1
X_10_43_0	1
U_1	4,99999999999889
U_2	95,0000000000011
U_3	3,99999999999875
U_4	2,99999999999902
U_5	6,99999999999812
U_6	0,999999999999687
U_7	2,99999999999947
U_8	4,99999999999824
U_9	97,0000000000067
U_10	0,999999999999602
U_11	97,0000000000004
U_12	3,9999999999993
U_13	1,99999999999932
U_14	96,0000000000009
U_15	0,999999999999545
U_16	96,0000000000011
U_17	1,99999999999952
U_18	99,0000000000005
U_20	4,99999999999919
U_22	4,99999999999875
U_23	96,0000000000005
U_24	99,0000000000005
U_25	3,99999999999889
U_26	2,99999999999947
U_27	99,0000000000005
U_28	2,99999999999952
U_29	97,0000000000007
U_30	0,999999999999687
U_31	97,0000000000005
U_32	0,999999999999815
U_33	4,99999999999901
U_34	2,99999999999983
U_35	2,99999999999909
U_36	98,0000000000066
U_37	1,9999999999998
U_38	1,99999999999947
U_39	96,0000000000015
U_40	97,0000000000009
U_41	98,0000000000005
U_42	0,999999999999943
U_43	99,0000000000005
U_44	4,99999999999909
U_45	98,0000000000005
U_46	98,0000000000005
U_47	2,99999999999889
U_48	0,999999999999858
U_49	99,0000000000005
U_50	1,9999999999996
U_51	99,0000000000005
U_52	3,99999999999919
U_53	0,999999999999631
U_55	99,0000000000003
U_56	99,0000000000005
U_57	95,0000000000011
U_58	96,0000000000012
U_59	1,99999999999878
U_60	0,999999999999631
U_61	98,0000000000008
U_62	99,0000000000005
U_63	1,99999999999984
U_64	96,0000000000008
U_65	3,9999999999993
U_66	2,99999999999875
U_67	95,0000000000009
U_69	1,99999999999993
U_71	98,0000000000003
U_73	97,0000000000011
U_74	99,0000000000002
U_75	3,99999999999909
U_76	5,99999999999824
U_77	1,9999999999996
U_78	1,99999999999929
U_80	98,0000000000002
U_81	97,0000000000007
U_82	94,0000000000014
U_83	97,0000000000005
U_86	2,99999999999963
U_87	95,0000000000015
U_88	3,99999999999902
U_89	96,0000000000005
U_90	2,99999999999866
U_91	94,0000000000009
U_92	98,0000000000003
U_93	5,99999999999865
U_94	98,0000000000011
U_95	0,999999999999943
U_96	95,0000000000018
U_98	5,99999999999919
U_99	95,0000000000007
U_100	98,0000000000002
