Instance: I_150_20_S_1-9_1_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 3600; 1; 0; 0,9999

Solution value  = 69
LB value  = 61
Solution time = 3610,05195426941
Solution status = Time_Limit

Variable	value
Y_10_60	1
X_10_42_60	1
Y_10_80	1
X_10_123_80	1
Y_10_98	1
X_10_145_98	1
Y_10_123	1
X_10_133_123	1
Y_10_133	1
X_10_60_133	1
Y_10_145	1
X_10_80_145	1
Y_11_37	1
X_11_84_37	1
Y_11_38	1
X_11_54_38	1
Y_11_54	1
X_11_102_54	1
Y_11_84	1
X_11_109_84	1
Y_11_102	1
X_11_147_102	1
Y_11_109	1
X_11_38_109	1
Y_11_147	1
X_11_0_147	1
Y_12_17	1
X_12_76_17	1
Y_12_40	1
X_12_17_40	1
Y_12_76	1
X_12_131_76	1
Y_12_99	1
X_12_135_99	1
Y_12_100	1
X_12_0_100	1
Y_12_131	1
X_12_100_131	1
Y_12_135	1
X_12_40_135	1
Y_13_16	1
X_13_51_16	1
Y_13_29	1
X_13_48_29	1
Y_13_48	1
X_13_75_48	1
Y_13_51	1
X_13_61_51	1
Y_13_61	1
X_13_29_61	1
Y_13_74	1
X_13_146_74	1
Y_13_75	1
X_13_0_75	1
Y_13_116	1
X_13_74_116	1
Y_13_146	1
X_13_16_146	1
Y_14_10	1
X_14_0_10	1
Y_14_41	1
X_14_101_41	1
Y_14_46	1
X_14_129_46	1
Y_14_63	1
X_14_81_63	1
Y_14_81	1
X_14_104_81	1
Y_14_82	1
X_14_41_82	1
Y_14_91	1
X_14_63_91	1
Y_14_101	1
X_14_119_101	1
Y_14_104	1
X_14_46_104	1
Y_14_119	1
X_14_91_119	1
Y_14_129	1
X_14_141_129	1
Y_14_141	1
X_14_10_141	1
Y_15_7	1
X_15_94_7	1
Y_15_36	1
X_15_148_36	1
Y_15_53	1
X_15_0_53	1
Y_15_55	1
X_15_120_55	1
Y_15_89	1
X_15_96_89	1
Y_15_94	1
X_15_36_94	1
Y_15_96	1
X_15_7_96	1
Y_15_120	1
X_15_134_120	1
Y_15_126	1
X_15_89_126	1
Y_15_134	1
X_15_53_134	1
Y_15_148	1
X_15_55_148	1
Y_16_1	1
X_16_67_1	1
Y_16_9	1
X_16_28_9	1
Y_16_28	1
X_16_130_28	1
Y_16_67	1
X_16_138_67	1
Y_16_88	1
X_16_0_88	1
Y_16_130	1
X_16_88_130	1
Y_16_138	1
X_16_9_138	1
Y_17_6	1
X_17_43_6	1
Y_17_24	1
X_17_142_24	1
Y_17_35	1
X_17_24_35	1
Y_17_43	1
X_17_124_43	1
Y_17_58	1
X_17_0_58	1
Y_17_124	1
X_17_35_124	1
Y_17_142	1
X_17_58_142	1
Y_18_5	1
X_18_143_5	1
Y_18_22	1
X_18_52_22	1
Y_18_27	1
X_18_39_27	1
Y_18_39	1
X_18_0_39	1
Y_18_52	1
X_18_27_52	1
Y_18_66	1
X_18_22_66	1
Y_18_143	1
X_18_66_143	1
Y_19_11	1
X_19_34_11	1
Y_19_12	1
X_19_11_12	1
Y_19_13	1
X_19_105_13	1
Y_19_34	1
X_19_13_34	1
Y_19_105	1
X_19_132_105	1
Y_19_121	1
X_19_12_121	1
Y_19_132	1
X_19_0_132	1
Y_20_8	1
X_20_90_8	1
Y_20_90	1
X_20_103_90	1
Y_20_93	1
X_20_0_93	1
Y_20_103	1
X_20_140_103	1
Y_20_108	1
X_20_112_108	1
Y_20_112	1
X_20_93_112	1
Y_20_140	1
X_20_108_140	1
X_1_110_0	1
X_2_19_0	1
X_3_50_0	1
X_4_127_0	1
X_5_95_0	1
X_6_25_0	1
X_7_31_0	1
X_8_83_0	1
X_9_20_0	1
X_10_47_0	1
X_11_37_0	1
X_12_99_0	1
X_13_116_0	1
X_14_82_0	1
X_15_126_0	1
X_16_1_0	1
X_17_6_0	1
X_18_5_0	1
X_19_121_0	1
X_20_8_0	1
U_1	5,99999999999017
U_3	4,99999999999875
U_5	5,99999999999972
U_6	5,99999999999869
U_7	7
U_8	5,99999999999312
U_9	2,99999999999949
U_11	3,99999999999972
U_12	4,99999999999972
U_13	1,99999999999972
U_14	0,999999999999574
U_15	147,000000000002
U_16	5,00000000000938
U_17	2,99999999999966
U_18	148
U_19	149,000000000001
U_20	149,000000000001
U_21	146,000000000002
U_22	2,99999999999972
U_23	145
U_24	1,99999999999974
U_25	5,99999999999656
U_26	5,99999999999847
U_27	0,999999999999915
U_28	1,99999999999974
U_29	1,99999999999685
U_30	4,99999999999704
U_31	4,99999999999883
U_33	0,999999999999915
U_34	2,99999999999972
U_35	2,99999999999943
U_36	5
U_37	5,99999999999821
U_38	2,99999999999923
U_40	3,99999999999966
U_41	148,000000000001
U_43	4,99999999999892
U_44	147,000000000001
U_45	144
U_46	3
U_47	6,9999999999925
U_48	0,999999999998323
U_50	149,000000000001
U_51	4,00000000000938
U_52	1,99999999999972
U_54	1,99999999999974
U_55	3
U_56	145,000000000001
U_59	148,000000000001
U_60	0,999999999999943
U_61	3,00000000000944
U_62	0,999999999999829
U_63	144,000000000001
U_65	0,999999999999829
U_66	3,99999999999972
U_67	4,99999999999216
U_68	1,99999999999963
U_71	147
U_72	2,99999999999952
U_73	147,000000000001
U_74	7,00000000000907
U_76	1,99999999999966
U_77	3,99999999999912
U_78	2,99999999999963
U_79	147
U_80	3,99999999999724
U_81	143,000000000001
U_82	149,000000000001
U_83	7,9999999999977
U_84	4,99999999999852
U_85	146
U_86	3,99999999999756
U_87	146
U_89	148
U_90	4,999999999995
U_91	145,000000000001
U_92	6,9999999999981
U_94	6
U_95	149,000000000001
U_96	8
U_97	3,99999999999883
U_98	5,99999999999406
U_99	5,99999999999966
U_101	147,000000000001
U_102	0,999999999999943
U_103	3,99999999999699
U_104	142,000000000001
U_105	0,999999999999915
U_106	1,99999999999974
U_107	147,000000000002
U_108	1,99999999999974
U_109	3,99999999999895
U_110	149,000000000001
U_111	1,99999999999912
U_112	0,999999999999943
U_113	0,999999999999517
U_114	148,000000000001
U_115	0,999999999999915
U_116	8,00000000000907
U_117	148,000000000001
U_118	1,99999999999957
U_119	146,000000000001
U_120	2
U_121	5,99999999999972
U_122	1,99999999999952
U_123	2,99999999999946
U_124	3,9999999999992
U_125	0,999999999999943
U_126	149,000000000001
U_127	149,000000000001
U_129	2
U_130	0,999999999999943
U_131	0,999999999999943
U_133	1,99999999999974
U_134	1
U_135	4,99999999999966
U_136	2,99999999999946
U_137	3,99999999999946
U_138	3,99999999999409
U_139	148
U_140	2,99999999999946
U_141	1
U_142	0,999999999999943
U_143	4,99999999999972
U_144	2,99999999999844
U_145	4,99999999999574
U_146	6,00000000000918
U_148	4
U_149	148,000000000001
U_150	143
