Instance: I_100_20_S_1-124_6_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 3600; 1; 0; 0,9999

Solution value  = 82
LB value  = 62
Solution time = 3600,35035324097
Solution status = Time_Limit

Variable	value
Y_15_27	1
X_15_95_27	1
Y_15_30	1
X_15_54_30	1
Y_15_50	1
X_15_13_50	1
Y_15_54	1
X_15_27_54	1
Y_15_95	1
X_15_50_95	1
Y_16_15	1
X_16_60_15	1
Y_16_24	1
X_16_0_24	1
Y_16_42	1
X_16_24_42	1
Y_16_60	1
X_16_42_60	1
Y_17_53	1
X_17_0_53	1
Y_17_64	1
X_17_53_64	1
Y_17_67	1
X_17_64_67	1
Y_18_1	1
X_18_5_1	1
Y_18_5	1
X_18_96_5	1
Y_18_40	1
X_18_0_40	1
Y_18_96	1
X_18_40_96	1
Y_19_7	1
X_19_93_7	1
Y_19_16	1
X_19_7_16	1
Y_19_38	1
X_19_58_38	1
Y_19_58	1
X_19_16_58	1
Y_19_93	1
X_19_0_93	1
Y_20_11	1
X_20_0_11	1
Y_20_25	1
X_20_91_25	1
Y_20_29	1
X_20_45_29	1
Y_20_39	1
X_20_11_39	1
Y_20_45	1
X_20_39_45	1
Y_20_91	1
X_20_29_91	1
X_1_92_0	1
X_2_10_0	1
X_3_79_0	1
X_4_12_0	1
X_5_32_0	1
X_6_57_0	1
X_7_75_0	1
X_8_61_0	1
X_9_19_0	1
X_10_84_0	1
X_11_81_0	1
X_12_76_0	1
X_13_83_0	1
X_14_63_0	1
X_15_30_0	1
X_16_15_0	1
X_17_67_0	1
X_18_1_0	1
X_19_38_0	1
X_20_25_0	1
U_1	3
U_2	1,9999999999999
U_3	97,0000000000028
U_5	2
U_6	96,0000000000003
U_7	96,0000000000003
U_8	98,0000000000001
U_10	99,0000000000001
U_12	99,0000000000011
U_13	0,999999999999858
U_14	0,999999999999886
U_15	99,0000000000001
U_16	97,0000000000003
U_17	98,0000000000025
U_18	96,0000000000004
U_19	99,0000000000003
U_20	93,0000000000008
U_22	2,9999999999999
U_23	1,99999999999972
U_25	99,0000000000009
U_26	94,0000000000004
U_27	97
U_28	97,0000000000004
U_29	97,0000000000011
U_30	99
U_32	99,0000000000011
U_33	3,99999999999987
U_34	95,0000000000005
U_35	0,999999999999943
U_36	0,999999999999972
U_38	99
U_39	95,0000000000017
U_41	94,0000000000007
U_42	0,999999999999915
U_43	95,0000000000004
U_44	98,0000000000002
U_45	96,0000000000014
U_46	1
U_47	0,999999999999829
U_48	97,0000000000029
U_49	2
U_50	95
U_51	0,999999999999687
U_52	2,9999999999997
U_54	98
U_56	98,0000000000049
U_57	4,99999999999993
U_58	98,0000000000001
U_59	98,0000000000028
U_60	98,0000000000001
U_61	99,0000000000003
U_63	99
U_64	0,999999999999886
U_66	2,99999999999972
U_67	99,0000000000003
U_68	0,999999999999943
U_69	98,0000000000001
U_71	0,999999999999972
U_73	96,0000000000029
U_74	1
U_75	99,0000000000003
U_76	99,0000000000011
U_77	98,0000000000001
U_78	97,0000000000004
U_79	99,0000000000001
U_80	0,999999999999943
U_81	3,99999999999969
U_82	96,0000000000004
U_83	3
U_84	99,0000000000003
U_87	98,0000000000003
U_90	1,99999999999994
U_91	98,0000000000011
U_92	99
U_94	97,0000000000001
U_95	96
U_96	1
U_98	3,9999999999997
U_99	98,0000000000004
U_100	97,0000000000001
