Instance: I_250_20_S_1-49_9_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 3600; 1; 0; 0,9999

Solution value  = 147
LB value  = 104,690951495556
Solution time = 3601,73594665527
Solution status = Time_Limit

Variable	value
X_13_0_229	1
Y_13_248	1
X_13_58_248	1
Y_14_13	1
X_14_133_13	1
Y_14_14	1
X_14_200_14	1
Y_14_26	1
X_14_185_26	1
Y_14_32	1
X_14_36_32	1
Y_14_36	1
X_14_179_36	1
Y_14_59	1
X_14_0_59	1
Y_14_93	1
X_14_32_93	1
Y_14_133	1
X_14_26_133	1
Y_14_179	1
X_14_59_179	1
Y_14_185	1
X_14_14_185	1
Y_14_200	1
X_14_93_200	1
Y_14_240	1
X_14_13_240	1
Y_15_70	1
X_15_247_70	1
Y_15_102	1
X_15_70_102	1
Y_15_121	1
X_15_140_121	1
Y_15_140	1
X_15_221_140	1
Y_15_181	1
X_15_241_181	1
Y_15_199	1
X_15_0_199	1
Y_15_221	1
X_15_181_221	1
Y_15_241	1
X_15_102_241	1
Y_15_247	1
X_15_199_247	1
Y_16_64	1
X_16_214_64	1
Y_16_77	1
X_16_64_77	1
Y_16_91	1
X_16_206_91	1
Y_16_105	1
X_16_210_105	1
Y_16_112	1
X_16_249_112	1
Y_16_128	1
X_16_112_128	1
Y_16_132	1
X_16_192_132	1
Y_16_174	1
X_16_77_174	1
Y_16_192	1
X_16_238_192	1
Y_16_206	1
X_16_128_206	1
Y_16_210	1
X_16_217_210	1
Y_16_214	1
X_16_91_214	1
Y_16_217	1
X_16_0_217	1
Y_16_238	1
X_16_105_238	1
Y_16_249	1
X_16_132_249	1
Y_17_16	1
X_17_76_16	1
Y_17_33	1
X_17_158_33	1
Y_17_46	1
X_17_243_46	1
Y_17_47	1
X_17_16_47	1
Y_17_76	1
X_17_33_76	1
Y_17_84	1
X_17_47_84	1
Y_17_125	1
X_17_84_125	1
Y_17_158	1
X_17_46_158	1
Y_17_173	1
X_17_242_173	1
Y_17_242	1
X_17_0_242	1
Y_17_243	1
X_17_173_243	1
Y_18_23	1
X_18_0_23	1
Y_18_34	1
X_18_23_34	1
Y_18_41	1
X_18_50_41	1
Y_18_50	1
X_18_198_50	1
Y_18_54	1
X_18_108_54	1
Y_18_63	1
X_18_193_63	1
Y_18_108	1
X_18_63_108	1
Y_18_122	1
X_18_41_122	1
Y_18_142	1
X_18_34_142	1
Y_18_189	1
X_18_54_189	1
Y_18_193	1
X_18_122_193	1
Y_18_198	1
X_18_142_198	1
Y_19_20	1
X_19_0_20	1
Y_19_21	1
X_19_191_21	1
Y_19_43	1
X_19_228_43	1
Y_19_44	1
X_19_21_44	1
Y_19_101	1
X_19_190_101	1
Y_19_137	1
X_19_43_137	1
Y_19_168	1
X_19_20_168	1
Y_19_182	1
X_19_137_182	1
Y_19_190	1
X_19_182_190	1
Y_19_191	1
X_19_101_191	1
Y_19_228	1
X_19_168_228	1
Y_20_2	1
X_20_152_2	1
Y_20_49	1
X_20_92_49	1
Y_20_65	1
X_20_169_65	1
Y_20_66	1
X_20_144_66	1
Y_20_92	1
X_20_220_92	1
Y_20_126	1
X_20_66_126	1
Y_20_139	1
X_20_230_139	1
Y_20_144	1
X_20_65_144	1
Y_20_152	1
X_20_0_152	1
Y_20_169	1
X_20_2_169	1
Y_20_186	1
X_20_126_186	1
Y_20_220	1
X_20_139_220	1
Y_20_230	1
X_20_186_230	1
X_1_124_0	1
X_2_227_0	1
X_3_81_0	1
X_4_106_0	1
X_5_175_0	1
X_6_231_0	1
X_7_4_0	1
X_8_225_0	1
X_9_17_0	1
X_10_237_0	1
X_11_209_0	1
X_12_194_0	1
X_13_118_0	1
X_14_240_0	1
X_15_121_0	1
X_16_174_0	1
X_17_125_0	1
X_18_189_0	1
X_19_44_0	1
X_20_49_0	1
U_1	1,99999999999983
U_2	0,999999999996589
U_3	1,99999999999312
U_4	249,000000000005
U_5	245,000000000006
U_7	1
U_8	245,999999999954
U_10	247
U_11	246
U_12	2
U_13	248
U_14	244
U_16	6,99999999999983
U_17	249,000000000002
U_18	2,99999999999983
U_19	4,99999999999693
U_21	248,000000000009
U_22	245,000000000006
U_24	8,99999999999869
U_25	0,999999999999886
U_26	246
U_27	245,000000000006
U_28	1
U_29	244,000000000006
U_30	4,99999999999631
U_31	5,99999999999983
U_32	241,000000000001
U_33	4,99999999999983
U_34	239
U_35	245,000000000009
U_36	240,000000000001
U_37	1
U_38	6,99999999999193
U_39	246,000000000006
U_40	3,00000000004832
U_41	243
U_42	4,99999999999892
U_43	2,9999999999996
U_44	249,000000000005
U_45	3,99999999999972
U_46	2,99999999999983
U_47	7,99999999999983
U_48	2,99999999999977
U_49	249,000000000002
U_50	242
U_51	0,999999999999773
U_52	3,99999999999631
U_53	247,000000000009
U_54	248
U_55	5,99999999999665
U_56	244,999999999954
U_57	244,000000000003
U_58	1,99999999999989
U_60	240,000000000003
U_61	247,000000000006
U_62	246,000000000008
U_63	246
U_64	11,9999999999998
U_65	2,99999999999653
U_66	242,000000000006
U_67	244
U_68	6,99999999999926
U_69	248,000000000008
U_70	1,9999999999954
U_71	3,99999999999193
U_72	245,000000000012
U_73	1,99999999999665
U_74	244,000000000012
U_75	5,99999999999193
U_76	5,99999999999983
U_77	12,9999999999996
U_78	3,99999999999892
U_79	247,000000000005
U_80	248
U_81	249,000000000003
U_82	244,000000000009
U_84	8,99999999999989
U_85	0,999999999996589
U_86	248,000000000006
U_87	247,000000000006
U_88	247,000000000006
U_89	247,000000000003
U_90	0,99999999999676
U_91	9,99999999999983
U_92	248,000000000006
U_93	242,000000000001
U_94	6,99999999999875
U_95	246,000000000003
U_96	239,000000000012
U_97	1
U_98	2,99999999999977
U_99	246,000000000006
U_100	3,99999999999693
U_101	246,000000000009
U_102	2,9999999999954
U_104	10,9999999999987
U_105	1,99999999999994
U_106	249,000000000002
U_107	1,99999999999648
U_108	247
U_109	248,000000000002
U_111	4,0000000000482
U_112	6,99999999999994
U_113	6,99999999999966
U_114	4,99999999998585
U_115	0,999999999996589
U_116	4,99999999999966
U_117	248,000000000002
U_118	249,000000000005
U_119	3,99999999999983
U_120	5
U_121	249,000000000002
U_122	244
U_123	5,00000000004786
U_124	249,000000000005
U_125	249,000000000005
U_126	243,000000000006
U_127	242,000000000003
U_128	7,99999999999994
U_129	3
U_130	239,999999999954
U_131	2
U_132	4,99999999999994
U_133	247
U_134	241,999999999954
U_135	5,99999999998249
U_136	2
U_137	243,000000000009
U_138	11,9999999999982
U_139	246,000000000006
U_140	248,000000000002
U_141	2,99999999999665
U_142	240
U_144	241,000000000006
U_145	243,000000000003
U_147	248,000000000005
U_148	248,000000000006
U_149	4,9999999999996
U_150	241,000000000003
U_151	1,99999999999955
U_153	1,99999999999989
U_154	2,99999999999693
U_155	246,000000000006
U_156	7,99999999998249
U_157	243,000000000012
U_158	3,99999999999983
U_160	247,000000000005
U_161	247,000000000012
U_162	248,000000000006
U_163	240,999999999954
U_164	242,000000000001
U_165	243,999999999954
U_166	248,000000000006
U_167	4,99999999999909
U_168	1
U_169	1,99999999999653
U_170	5,99999999999932
U_171	2,99999999999193
U_172	248,000000000008
U_173	1
U_174	249,000000000005
U_175	249,000000000005
U_176	246,000000000006
U_177	3,99999999998914
U_178	1
U_179	239,000000000001
U_180	1,99999999999659
U_181	4,9999999999954
U_182	244,000000000009
U_183	242,000000000012
U_185	245
U_186	244,000000000006
U_187	240,000000000012
U_188	7,99999999999869
U_189	249
U_190	245,000000000009
U_191	247,000000000009
U_192	3,99999999999994
U_193	245
U_194	249,000000000005
U_195	4
U_196	245
U_197	5,9999999999996
U_198	241
U_200	243,000000000001
U_201	1,99999999999693
U_202	9,99999999999869
U_203	2,00000000004832
U_204	0,999999999996646
U_205	247,000000000006
U_206	8,99999999999983
U_207	6,99999999998249
U_208	3
U_209	249,000000000005
U_210	1
U_211	246,999999999954
U_212	4,99999999999193
U_213	248,000000000005
U_214	10,9999999999998
U_215	2,99999999999983
U_218	245,000000000003
U_219	243
U_220	247,000000000006
U_221	5,9999999999954
U_222	0,99999999999693
U_223	248,000000000005
U_224	247,000000000005
U_225	249,000000000005
U_226	3,99999999999966
U_227	249,000000000005
U_228	1,99999999999983
U_230	245,000000000006
U_231	249,000000000005
U_232	241,000000000012
U_233	2,99999999999301
U_234	246,000000000012
U_235	246,000000000005
U_236	0,999999999999716
U_237	249,000000000002
U_238	2,99999999999994
U_239	4,99999999999983
U_240	249
U_241	3,9999999999954
U_243	1,99999999999983
U_244	3,99999999999909
U_246	242,999999999954
U_247	0,999999999996646
U_248	243,000000000006
U_249	5,99999999999994
U_250	5,99999999999966
