Instance: I_200_25_S_1-49_5_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 3600; 1; 0; 0,9999

Solution value  = 164
LB value  = 66,8000156321223
Solution time = 3615,31378173828
Solution status = Time_Limit

Variable	value
X_13_8_4	1
Y_13_8	1
X_13_111_8	1
Y_13_59	1
X_13_0_59	1
Y_13_111	1
X_13_59_111	1
Y_14_3	1
X_14_177_3	1
Y_14_58	1
X_14_159_58	1
Y_14_159	1
X_14_3_159	1
Y_14_160	1
X_14_58_160	1
Y_14_175	1
X_14_188_175	1
Y_14_177	1
X_14_175_177	1
Y_14_184	1
X_14_0_184	1
Y_14_188	1
X_14_184_188	1
Y_15_6	1
X_15_147_6	1
Y_15_9	1
X_15_17_9	1
Y_15_17	1
X_15_89_17	1
Y_15_89	1
X_15_198_89	1
Y_15_97	1
X_15_179_97	1
Y_15_108	1
X_15_186_108	1
Y_15_135	1
X_15_0_135	1
Y_15_147	1
X_15_97_147	1
Y_15_179	1
X_15_9_179	1
Y_15_186	1
X_15_135_186	1
Y_15_198	1
X_15_108_198	1
Y_16_25	1
X_16_142_25	1
Y_16_38	1
X_16_145_38	1
Y_16_82	1
X_16_25_82	1
Y_16_84	1
X_16_0_84	1
Y_16_142	1
X_16_84_142	1
Y_16_145	1
X_16_82_145	1
Y_16_149	1
X_16_38_149	1
Y_17_7	1
X_17_19_7	1
Y_17_19	1
X_17_194_19	1
Y_17_53	1
X_17_0_53	1
Y_17_66	1
X_17_53_66	1
Y_17_67	1
X_17_164_67	1
Y_17_93	1
X_17_7_93	1
Y_17_164	1
X_17_93_164	1
Y_17_194	1
X_17_66_194	1
Y_18_16	1
X_18_0_16	1
Y_18_63	1
X_18_16_63	1
Y_18_109	1
X_18_137_109	1
Y_18_117	1
X_18_152_117	1
Y_18_137	1
X_18_117_137	1
Y_18_144	1
X_18_63_144	1
Y_18_152	1
X_18_169_152	1
Y_18_169	1
X_18_144_169	1
Y_19_27	1
X_19_115_27	1
Y_19_43	1
X_19_56_43	1
Y_19_56	1
X_19_27_56	1
Y_19_76	1
X_19_140_76	1
Y_19_92	1
X_19_43_92	1
Y_19_101	1
X_19_0_101	1
Y_19_115	1
X_19_126_115	1
Y_19_119	1
X_19_101_119	1
Y_19_126	1
X_19_119_126	1
Y_19_140	1
X_19_146_140	1
Y_19_146	1
X_19_92_146	1
Y_20_68	1
X_20_120_68	1
Y_20_71	1
X_20_90_71	1
Y_20_79	1
X_20_125_79	1
Y_20_87	1
X_20_161_87	1
Y_20_90	1
X_20_0_90	1
Y_20_120	1
X_20_181_120	1
Y_20_125	1
X_20_68_125	1
Y_20_133	1
X_20_87_133	1
Y_20_161	1
X_20_71_161	1
Y_20_181	1
X_20_133_181	1
Y_21_13	1
X_21_197_13	1
Y_21_33	1
X_21_40_33	1
Y_21_40	1
X_21_0_40	1
Y_21_112	1
X_21_154_112	1
Y_21_150	1
X_21_33_150	1
Y_21_154	1
X_21_150_154	1
Y_21_197	1
X_21_112_197	1
Y_22_11	1
X_22_141_11	1
Y_22_29	1
X_22_74_29	1
Y_22_64	1
X_22_163_64	1
Y_22_74	1
X_22_104_74	1
Y_22_98	1
X_22_64_98	1
Y_22_104	1
X_22_182_104	1
Y_22_141	1
X_22_98_141	1
Y_22_163	1
X_22_29_163	1
Y_22_182	1
X_22_0_182	1
Y_23_24	1
X_23_174_24	1
Y_23_65	1
X_23_180_65	1
Y_23_83	1
X_23_0_83	1
Y_23_123	1
X_23_65_123	1
Y_23_174	1
X_23_123_174	1
Y_23_180	1
X_23_83_180	1
Y_24_14	1
X_24_102_14	1
Y_24_102	1
X_24_195_102	1
Y_24_138	1
X_24_178_138	1
Y_24_153	1
X_24_0_153	1
Y_24_170	1
X_24_153_170	1
Y_24_178	1
X_24_170_178	1
Y_24_195	1
X_24_138_195	1
Y_25_44	1
X_25_134_44	1
Y_25_48	1
X_25_107_48	1
Y_25_88	1
X_25_173_88	1
Y_25_91	1
X_25_88_91	1
Y_25_107	1
X_25_187_107	1
Y_25_113	1
X_25_48_113	1
Y_25_134	1
X_25_113_134	1
Y_25_173	1
X_25_0_173	1
Y_25_187	1
X_25_91_187	1
Y_25_199	1
X_25_44_199	1
X_1_116_0	1
X_2_23_0	1
X_3_5_0	1
X_4_26_0	1
X_5_95_0	1
X_6_35_0	1
X_7_156_0	1
X_8_62_0	1
X_9_10_0	1
X_10_130_0	1
X_11_196_0	1
X_12_110_0	1
X_13_4_0	1
X_14_160_0	1
X_15_6_0	1
X_16_149_0	1
X_17_67_0	1
X_18_109_0	1
X_19_76_0	1
X_20_79_0	1
X_21_13_0	1
X_22_11_0	1
X_23_24_0	1
X_24_14_0	1
X_25_199_0	1
U_1	0,999999999999659
U_2	196
U_3	3,99999999999949
U_4	199
U_5	199,000000000001
U_6	199
U_7	3,9999999999992
U_8	198
U_9	195,000000000002
U_10	199
U_11	199
U_13	199
U_14	199
U_15	4,99999999999898
U_17	194
U_18	198
U_19	2,9999999999992
U_20	193,000000000002
U_21	197
U_22	192,000000000002
U_23	199
U_24	199
U_25	1,99999999999955
U_26	199
U_27	3,99999999999909
U_28	198
U_29	2,99999999999983
U_30	2,99999999999966
U_31	2,99999999999935
U_32	196
U_33	0,999999999999829
U_34	1,99999999999983
U_35	199
U_36	1
U_38	198
U_39	1
U_42	195,000000000002
U_43	195,000000000001
U_44	198
U_45	198
U_46	2,99999999999955
U_47	5,99999999999983
U_48	4,99999999999966
U_50	1,99999999999989
U_51	3,99999999999906
U_52	196
U_54	196,000000000001
U_55	197
U_56	4,99999999999861
U_57	0,999999999999829
U_58	198
U_60	198
U_61	0,999999999999773
U_62	199
U_63	1
U_64	196,000000000002
U_65	1,99999999999989
U_66	0,999999999999829
U_67	199
U_68	197
U_69	198
U_70	0,999999999999886
U_71	0,999999999999801
U_73	0,999999999999829
U_74	1,99999999999949
U_75	196
U_76	199
U_78	198
U_79	199
U_80	1,99999999999983
U_81	198
U_82	2,99999999999955
U_85	197
U_86	198
U_87	2,99999999999937
U_88	1
U_89	192,999999999999
U_91	2
U_92	196,000000000001
U_93	197
U_95	199
U_96	198
U_97	197
U_98	197,000000000001
U_100	197
U_102	198
U_103	196,000000000002
U_104	1
U_105	0,999999999999829
U_106	197
U_107	3,99999999999989
U_108	2,00000000000097
U_109	199
U_110	199
U_111	1
U_112	197
U_113	5,99999999999841
U_115	2,99999999999929
U_116	199
U_117	197,000000000002
U_118	197
U_119	1
U_120	196
U_121	3,99999999999983
U_122	1,99999999999994
U_123	2,9999999999996
U_124	194,000000000002
U_125	198
U_126	2
U_128	2,99999999999955
U_129	195,000000000001
U_130	199
U_131	1
U_132	198
U_133	3,99999999999591
U_134	6,99999999999702
U_136	1,99999999999949
U_137	198
U_138	196
U_139	3
U_140	198
U_141	198
U_142	0,999999999999886
U_143	0,999999999999829
U_144	1,99999999999943
U_145	3,99999999999932
U_146	197,000000000001
U_147	198
U_148	2,9999999999996
U_149	199
U_150	1,99999999999966
U_151	194,000000000001
U_152	196,000000000002
U_154	2,99999999999937
U_156	199
U_157	1
U_158	3,99999999999938
U_159	197,000000000001
U_160	199
U_161	1,99999999999949
U_162	197,000000000002
U_163	195,000000000002
U_164	198
U_165	2
U_166	1,99999999999989
U_167	198
U_168	4,99999999999983
U_169	2,99999999999881
U_170	0,999999999999659
U_171	1,99999999999943
U_172	196
U_174	198
U_175	1,99999999999949
U_176	195
U_177	2,99999999999949
U_178	1,99999999999991
U_179	196,000000000003
U_180	1
U_181	195
U_183	198
U_185	197
U_186	0,999999999999829
U_187	3
U_188	0,999999999999488
U_189	3,99999999999528
U_190	194,000000000002
U_191	197
U_192	196,000000000002
U_194	1,99999999999983
U_195	197,000000000001
U_196	199
U_197	198
U_198	3,00000000000222
U_199	199
U_200	195
