
Gurobi 7.0.2 (win64) logging started 06/27/20 11:23:50

Read LP format model from file C:\George\Professor\Pesquisa\Orientacoes em Pos-graduacao\2019 MSC PPGCC Guilherme Figueroa\Fanjuls Solver\Results\I_250_30_S_1-49_1_MTZ_KB.lp
Reading time = 12.68 seconds
: 78060 rows, 1890251 columns, 7670030 nonzeros
Optimize a model with 78060 rows, 1890251 columns and 7670030 nonzeros
Variable types: 7751 continuous, 1882500 integer (1882500 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 2e+02]
Presolve removed 0 rows and 0 columns (presolve time = 5s) ...
Presolve removed 0 rows and 0 columns (presolve time = 10s) ...
Presolve removed 0 rows and 0 columns (presolve time = 20s) ...
Presolve time: 23.70s
Presolved: 78060 rows, 1890251 columns, 7670030 nonzeros
Variable types: 250 continuous, 1890001 integer (1890000 binary)
Found heuristic solution: objective 19452.000000

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
   32628    1.2208815e-03   3.950309e+03   0.000000e+00    475s
   32948    1.2314880e-03   7.413852e+03   0.000000e+00    480s
   33112    1.2338601e-03   4.053104e+03   0.000000e+00    486s
   33432    1.2479651e-03   4.958824e+03   0.000000e+00    490s
   33754    1.2558219e-03   3.254706e+03   0.000000e+00    498s
   34077    1.2704327e-03   3.440300e+03   0.000000e+00    503s
   34237    1.2752771e-03   3.035627e+03   0.000000e+00    508s
   34416    1.2799481e-03   1.078510e+04   0.000000e+00    513s
   34606    1.2852664e-03   6.324434e+03   0.000000e+00    519s
   34783    1.2902598e-03   2.833665e+03   0.000000e+00    523s
   34964    1.2949951e-03   2.840297e+03   0.000000e+00    527s
   35339    1.3030803e-03   3.568734e+03   0.000000e+00    534s
   35505    1.3115990e-03   4.337144e+03   0.000000e+00    538s
   35666    1.3160404e-03   2.220387e+03   0.000000e+00    543s
   35826    1.3206634e-03   3.446735e+03   0.000000e+00    545s
   36146    1.3308776e-03   3.458924e+03   0.000000e+00    554s
   36306    1.3354869e-03   5.328947e+03   0.000000e+00    556s
   36488    1.3376032e-03   1.419234e+04   0.000000e+00    561s
   37312    1.3642895e-03   4.868769e+03   0.000000e+00    570s
   37794    1.3794911e-03   4.887561e+03   0.000000e+00    576s
   38114    1.3860757e-03   3.808323e+03   0.000000e+00    585s
   38434    1.3957145e-03   7.682575e+03   0.000000e+00    588s
   38914    1.4108316e-03   1.730449e+04   0.000000e+00    593s
   39074    1.4154893e-03   1.683431e+04   0.000000e+00    596s
   39396    1.4221813e-03   9.923384e+03   0.000000e+00    605s
   39558    1.4260414e-03   6.745959e+03   0.000000e+00    610s
   39723    1.4293604e-03   7.176991e+03   0.000000e+00    616s
   39890    1.4339072e-03   5.564176e+03   0.000000e+00    621s
   40050    1.4397086e-03   8.036089e+03   0.000000e+00    626s
   40222    1.4449663e-03   6.697515e+03   0.000000e+00    633s
   40385    1.4505555e-03   5.756908e+03   0.000000e+00    638s
   40545    1.4544034e-03   6.258629e+03   0.000000e+00    642s
   40706    1.4607706e-03   6.856717e+03   0.000000e+00    647s
   40879    1.4640646e-03   7.562690e+03   0.000000e+00    651s
   41199    1.4709954e-03   4.466010e+03   0.000000e+00    656s
   41576    1.4797104e-03   1.936831e+04   0.000000e+00    668s
   41751    1.4820039e-03   1.779694e+04   0.000000e+00    673s
   42335    1.4959353e-03   3.975306e+04   0.000000e+00    682s
   42532    1.4990668e-03   1.674327e+04   0.000000e+00    687s
   42713    1.5021118e-03   7.009421e+03   0.000000e+00    693s
   42879    1.5053322e-03   6.429673e+03   0.000000e+00    699s
   43199    1.5130998e-03   7.400463e+03   0.000000e+00    704s
   43359    1.5187735e-03   6.207846e+03   0.000000e+00    708s
   43519    1.5239120e-03   6.920052e+03   0.000000e+00    711s
   43679    1.5288376e-03   6.360154e+03   0.000000e+00    715s
   44016    1.5383859e-03   2.977401e+03   0.000000e+00    722s
   44176    1.5421171e-03   8.027433e+03   0.000000e+00    727s
   44336    1.5465861e-03   6.529510e+03   0.000000e+00    733s
   44496    1.5516339e-03   5.323819e+03   0.000000e+00    738s
   44656    1.5561936e-03   7.012108e+03   0.000000e+00    742s
   44816    1.5597585e-03   4.599209e+03   0.000000e+00    748s
   44982    1.5627180e-03   5.036977e+03   0.000000e+00    753s
   45142    1.5655841e-03   7.349812e+03   0.000000e+00    760s
   45302    1.5681650e-03   6.360233e+03   0.000000e+00    765s
   45472    1.5733758e-03   1.343874e+04   0.000000e+00    769s
   45635    1.5787052e-03   6.748189e+03   0.000000e+00    773s
   45795    1.5836672e-03   6.299613e+03   0.000000e+00    777s
   45955    1.5892342e-03   4.433564e+03   0.000000e+00    782s
   46115    1.5943171e-03   5.113709e+03   0.000000e+00    787s
   46275    1.5971457e-03   3.791123e+03   0.000000e+00    792s
   46435    1.6019044e-03   5.672561e+03   0.000000e+00    797s
   46595    1.6057725e-03   4.775944e+03   0.000000e+00    801s
   46915    1.6137081e-03   7.490419e+03   0.000000e+00    806s
   47075    1.6179492e-03   1.367823e+04   0.000000e+00    811s
   47421    1.6238197e-03   2.066134e+04   0.000000e+00    820s
   47581    1.6249187e-03   2.015865e+04   0.000000e+00    825s
   47741    1.6299516e-03   9.310270e+03   0.000000e+00    829s
   47901    1.6345474e-03   2.558962e+04   0.000000e+00    833s
   48061    1.6403749e-03   7.206705e+03   0.000000e+00    837s
   48221    1.6431607e-03   1.270716e+04   0.000000e+00    843s
   48381    1.6470790e-03   9.748528e+03   0.000000e+00    849s
   48541    1.6524205e-03   5.426000e+03   0.000000e+00    854s
   48701    1.6563751e-03   6.893248e+03   0.000000e+00    860s
   48861    1.6606105e-03   8.367934e+03   0.000000e+00    865s
   49181    1.6710495e-03   5.133013e+03   0.000000e+00    871s
   49341    1.6753901e-03   9.561876e+03   0.000000e+00    876s
   49501    1.6812001e-03   1.038127e+04   0.000000e+00    882s
   49821    1.6901272e-03   5.731620e+03   0.000000e+00    890s
   49981    1.6934298e-03   8.446784e+03   0.000000e+00    898s
   50141    1.6997447e-03   9.509613e+03   0.000000e+00    902s
   50301    1.7040238e-03   4.375944e+03   0.000000e+00    907s
   50625    1.7147950e-03   2.024865e+04   0.000000e+00    911s
   51273    1.7428389e-03   7.403755e+03   0.000000e+00    920s
   51626    1.7501730e-03   7.626137e+03   0.000000e+00    931s
   51794    1.7537170e-03   1.213028e+04   0.000000e+00    938s
   51956    1.7579746e-03   6.417735e+03   0.000000e+00    944s
   52116    1.7605494e-03   5.238605e+03   0.000000e+00    946s
   52284    1.7655623e-03   5.827505e+03   0.000000e+00    952s
   52616    1.7747201e-03   6.179789e+03   0.000000e+00    960s
   52776    1.7788513e-03   9.487502e+03   0.000000e+00    963s
   52936    1.7847286e-03   3.519282e+04   0.000000e+00    966s
   53102    1.7896309e-03   1.055864e+04   0.000000e+00    972s
   53422    1.8035871e-03   1.522797e+04   0.000000e+00    980s
   53742    1.8119269e-03   8.629923e+03   0.000000e+00    987s
   53902    1.8190917e-03   1.114539e+05   0.000000e+00    991s
   54542    1.8398235e-03   1.087396e+04   0.000000e+00    996s
   54865    1.8545255e-03   2.535592e+04   0.000000e+00   1003s
   55196    1.8648375e-03   7.188549e+03   0.000000e+00   1011s
   55676    1.8850711e-03   1.712787e+04   0.000000e+00   1018s
   55837    1.8915055e-03   9.173733e+03   0.000000e+00   1022s
   56191    1.9054154e-03   1.041565e+04   0.000000e+00   1031s
   56385    1.9089637e-03   1.145533e+04   0.000000e+00   1037s
   56756    1.9211363e-03   1.003069e+04   0.000000e+00   1041s
   56959    1.9282127e-03   1.056367e+04   0.000000e+00   1047s
   57154    1.9340164e-03   8.420638e+03   0.000000e+00   1054s
   57331    1.9396362e-03   1.021904e+04   0.000000e+00   1057s
   57860    1.9602350e-03   9.597371e+05   0.000000e+00   1066s
   58193    1.9716805e-03   1.090921e+04   0.000000e+00   1070s
   58707    1.9871695e-03   9.305687e+03   0.000000e+00   1077s
   59208    2.0042083e-03   7.831557e+03   0.000000e+00   1081s
   59908    2.0223564e-03   7.388489e+03   0.000000e+00   1088s
   60111    2.0276084e-03   5.239886e+03   0.000000e+00   1092s
   61017    2.0529999e-03   9.896596e+03   0.000000e+00   1096s
   61407    2.0657953e-03   4.116973e+03   0.000000e+00   1101s
   61601    2.0726312e-03   7.459080e+03   0.000000e+00   1106s
   61948    2.0857891e-03   5.465361e+03   0.000000e+00   1111s
   62128    2.0899659e-03   6.571647e+03   0.000000e+00   1116s
   62316    2.0966441e-03   1.523108e+04   0.000000e+00   1120s
   62867    2.1118143e-03   9.621749e+03   0.000000e+00   1126s
   63077    2.1175553e-03   1.575172e+04   0.000000e+00   1131s
   63454    2.1245973e-03   1.087644e+04   0.000000e+00   1136s
   63774    2.1360320e-03   1.325940e+04   0.000000e+00   1142s
   63936    2.1381609e-03   2.360994e+04   0.000000e+00   1147s
   64096    2.1424613e-03   5.546172e+03   0.000000e+00   1151s
   64416    2.1557950e-03   8.778106e+03   0.000000e+00   1157s
   64591    2.1592807e-03   2.512005e+04   0.000000e+00   1161s
   64758    2.1613098e-03   7.705037e+03   0.000000e+00   1166s
   64918    2.1670288e-03   1.478523e+04   0.000000e+00   1171s
   65238    2.1763027e-03   3.915917e+04   0.000000e+00   1177s
   65398    2.1853369e-03   1.218862e+04   0.000000e+00   1180s
   65718    2.1963918e-03   1.303886e+04   0.000000e+00   1186s
   66038    2.2064661e-03   1.639048e+04   0.000000e+00   1193s
   66198    2.2123049e-03   3.852930e+04   0.000000e+00   1197s
   66534    2.2283724e-03   1.321485e+04   0.000000e+00   1204s
   66707    2.2334986e-03   1.904992e+04   0.000000e+00   1206s
   66896    2.2420242e-03   1.487292e+04   0.000000e+00   1210s
   67265    2.2575045e-03   8.227220e+03   0.000000e+00   1219s
   67477    2.2649354e-03   7.883476e+03   0.000000e+00   1224s
   67693    2.2717022e-03   6.566509e+03   0.000000e+00   1229s
   67878    2.2771254e-03   9.437342e+03   0.000000e+00   1235s
   68038    2.2810796e-03   6.699360e+03   0.000000e+00   1238s
   68202    2.2852071e-03   8.491132e+03   0.000000e+00   1242s
   68385    2.2904902e-03   4.860981e+03   0.000000e+00   1248s
   68545    2.2959755e-03   1.112458e+04   0.000000e+00   1251s
   68720    2.3038378e-03   6.107472e+03   0.000000e+00   1255s
   68900    2.3082525e-03   5.090982e+03   0.000000e+00   1261s
   69090    2.3125429e-03   6.180105e+03   0.000000e+00   1266s
   69272    2.3185098e-03   5.378772e+03   0.000000e+00   1270s
   69785    2.3384820e-03   1.056241e+04   0.000000e+00   1277s
   70147    2.3467946e-03   5.915956e+03   0.000000e+00   1281s
   70483    2.3587624e-03   9.110238e+03   0.000000e+00   1289s
   70659    2.3654684e-03   3.617212e+04   0.000000e+00   1295s
   70835    2.3738884e-03   1.194845e+04   0.000000e+00   1300s
   71155    2.3874232e-03   9.244974e+04   0.000000e+00   1306s
   71315    2.3912185e-03   1.676505e+04   0.000000e+00   1311s
   71492    2.3966664e-03   7.383232e+03   0.000000e+00   1317s
   71654    2.4045738e-03   1.156494e+04   0.000000e+00   1322s
   71824    2.4074944e-03   9.068145e+03   0.000000e+00   1327s
   72144    2.4177566e-03   9.919532e+03   0.000000e+00   1332s
   72320    2.4231540e-03   1.549306e+04   0.000000e+00   1336s
   72487    2.4265692e-03   1.083270e+04   0.000000e+00   1341s
   73016    2.4460494e-03   2.402947e+04   0.000000e+00   1350s
   73188    2.4517219e-03   2.049346e+04   0.000000e+00   1355s
   73363    2.4592423e-03   2.392908e+04   0.000000e+00   1360s
   73715    2.4704531e-03   1.428074e+04   0.000000e+00   1368s
   73884    2.4763494e-03   1.722343e+04   0.000000e+00   1371s
   74213    2.4901575e-03   1.392088e+04   0.000000e+00   1377s
   74374    2.4951787e-03   1.129894e+04   0.000000e+00   1382s
   74539    2.4996152e-03   1.495923e+04   0.000000e+00   1388s
   74716    2.5027805e-03   1.362395e+04   0.000000e+00   1392s
   74893    2.5066353e-03   2.979481e+04   0.000000e+00   1397s
   75697    2.5269938e-03   8.405468e+03   0.000000e+00   1401s
   76017    2.5425379e-03   1.062991e+04   0.000000e+00   1406s
   76337    2.5519520e-03   1.224959e+04   0.000000e+00   1414s
   76502    2.5580773e-03   7.800827e+03   0.000000e+00   1418s
   76664    2.5671349e-03   2.821290e+04   0.000000e+00   1421s
   77013    2.5874475e-03   3.457706e+04   0.000000e+00   1430s
   77201    2.5955713e-03   2.256942e+04   0.000000e+00   1434s
   77383    2.6005561e-03   2.623237e+04   0.000000e+00   1440s
   77553    2.6086738e-03   1.409694e+04   0.000000e+00   1445s
   77898    2.6195891e-03   1.442078e+04   0.000000e+00   1455s
   78058    2.6257564e-03   2.158497e+04   0.000000e+00   1456s
   79056    2.6587108e-03   1.458274e+04   0.000000e+00   1460s
   79550    2.6791355e-03   2.320929e+04   0.000000e+00   1468s
   80125    2.7003270e-03   1.440116e+04   0.000000e+00   1470s
   80950    2.7465740e-03   1.800380e+04   0.000000e+00   1477s
   81356    2.7637295e-03   6.160936e+04   0.000000e+00   1481s
   81573    2.7750749e-03   2.268853e+04   0.000000e+00   1486s
   81793    2.7851002e-03   2.751822e+04   0.000000e+00   1490s
   82003    2.7976857e-03   2.142546e+04   0.000000e+00   1496s
   82433    2.8170868e-03   1.655533e+04   0.000000e+00   1506s
   82644    2.8273520e-03   3.263451e+04   0.000000e+00   1511s
   82876    2.8332292e-03   2.504821e+04   0.000000e+00   1517s
   83086    2.8397271e-03   1.271669e+04   0.000000e+00   1522s
   83311    2.8525679e-03   1.951788e+04   0.000000e+00   1527s
   83548    2.8598211e-03   1.186875e+04   0.000000e+00   1533s
   83759    2.8671718e-03   1.572957e+04   0.000000e+00   1539s
   83921    2.8736694e-03   1.062369e+04   0.000000e+00   1543s
   84089    2.8815043e-03   1.309257e+04   0.000000e+00   1547s
   84278    2.8923096e-03   4.244580e+04   0.000000e+00   1553s
   84470    2.9007180e-03   1.218908e+04   0.000000e+00   1557s
   84682    2.9063326e-03   1.856619e+04   0.000000e+00   1563s
   84872    2.9132943e-03   1.466088e+04   0.000000e+00   1567s
   85068    2.9238688e-03   1.175238e+04   0.000000e+00   1571s
   85259    2.9290608e-03   1.272855e+04   0.000000e+00   1576s
   85643    2.9478031e-03   4.169761e+04   0.000000e+00   1584s
   85806    2.9597830e-03   1.361213e+04   0.000000e+00   1586s
   86143    2.9740688e-03   1.187005e+04   0.000000e+00   1593s
   86312    2.9829050e-03   2.244754e+04   0.000000e+00   1596s
   86737    3.0044685e-03   1.659371e+04   0.000000e+00   1603s
   87075    3.0202716e-03   1.317549e+04   0.000000e+00   1606s
   87727    3.0500249e-03   9.554489e+03   0.000000e+00   1612s
   88099    3.0685948e-03   1.288300e+04   0.000000e+00   1618s
   88309    3.0807813e-03   1.338172e+04   0.000000e+00   1621s
   88745    3.1117544e-03   7.694566e+03   0.000000e+00   1626s
   89444    3.1452592e-03   1.570859e+04   0.000000e+00   1632s
   89614    3.1561252e-03   1.566068e+04   0.000000e+00   1635s
   89881    3.1680408e-03   2.803012e+04   0.000000e+00   1642s
   90159    3.1819451e-03   9.236816e+03   0.000000e+00   1649s
   90383    3.1969042e-03   1.612671e+04   0.000000e+00   1652s
   91649    3.2462115e-03   1.484340e+04   0.000000e+00   1655s
   92299    3.2698543e-03   1.135021e+04   0.000000e+00   1662s
   92502    3.2794958e-03   1.375386e+04   0.000000e+00   1666s
   92673    3.2885894e-03   2.743769e+04   0.000000e+00   1670s
   92903    3.2960832e-03   1.360365e+04   0.000000e+00   1675s
   93486    3.3180190e-03   1.481678e+04   0.000000e+00   1681s
   94029    3.3435375e-03   2.894077e+04   0.000000e+00   1686s
   94726    3.3729322e-03   1.564622e+04   0.000000e+00   1692s
   95099    3.4001891e-03   1.829573e+04   0.000000e+00   1697s
   95912    3.4427833e-03   3.544638e+04   0.000000e+00   1702s
   96104    3.4568318e-03   1.165042e+04   0.000000e+00   1706s
   96624    3.4723646e-03   1.996948e+04   0.000000e+00   1710s
   97372    3.5071802e-03   1.090782e+04   0.000000e+00   1718s
   98125    3.5350203e-03   1.503410e+04   0.000000e+00   1720s
   99542    3.6401204e-03   2.125887e+04   0.000000e+00   1726s
  100261    3.6796340e-03   1.941280e+04   0.000000e+00   1730s
  101153    3.7248356e-03   2.146999e+04   0.000000e+00   1735s
  101686    3.7555742e-03   4.322075e+04   0.000000e+00   1740s
  102385    3.7951768e-03   1.858549e+04   0.000000e+00   1746s
  103301    3.8470786e-03   1.514431e+04   0.000000e+00   1751s
  104168    3.8982093e-03   1.308998e+04   0.000000e+00   1756s
  104488    3.9225068e-03   5.621319e+04   0.000000e+00   1761s
  105173    3.9614035e-03   4.635577e+04   0.000000e+00   1765s
  105994    4.0229707e-03   1.404761e+05   0.000000e+00   1771s
  106685    4.0818716e-03   3.098853e+04   0.000000e+00   1776s
  106846    4.1015091e-03   5.917696e+04   0.000000e+00   1781s
  107647    4.1500771e-03   1.336579e+04   0.000000e+00   1786s
  108520    4.2181275e-03   2.857286e+04   0.000000e+00   1794s
  108857    4.2408436e-03   3.171531e+04   0.000000e+00   1797s
  109035    4.2506980e-03   1.535538e+04   0.000000e+00   1802s
  109398    4.2731445e-03   1.883697e+04   0.000000e+00   1807s
  109749    4.3059225e-03   4.056171e+04   0.000000e+00   1813s
  109927    4.3118397e-03   1.843748e+04   0.000000e+00   1817s
  110281    4.3306503e-03   3.852471e+04   0.000000e+00   1821s
  110693    4.3528830e-03   2.251068e+04   0.000000e+00   1826s
  111202    4.3859753e-03   4.679901e+04   0.000000e+00   1833s
  111723    4.4333053e-03   8.807612e+04   0.000000e+00   1838s
  111900    4.4438187e-03   5.902459e+04   0.000000e+00   1841s
  112449    4.4754331e-03   2.864570e+04   0.000000e+00   1846s
  112639    4.4870391e-03   2.895742e+04   0.000000e+00   1852s
  113054    4.5067494e-03   2.062939e+04   0.000000e+00   1859s
  113239    4.5236979e-03   3.705885e+04   0.000000e+00   1863s
  113418    4.5328798e-03   3.616371e+04   0.000000e+00   1868s
  113600    4.5523736e-03   2.357868e+04   0.000000e+00   1872s
  113928    4.5758784e-03   1.472980e+04   0.000000e+00   1876s
  115068    4.7007008e-03   3.612243e+04   0.000000e+00   1882s
  115235    4.7255032e-03   2.207168e+04   0.000000e+00   1886s
  115555    4.7446588e-03   1.720172e+04   0.000000e+00   1890s
  116035    4.7865955e-03   4.437961e+04   0.000000e+00   1897s
  116195    4.8059562e-03   3.747234e+04   0.000000e+00   1900s
  116418    4.8151288e-03   2.443278e+04   0.000000e+00   1905s
  117332    4.8812839e-03   2.955463e+04   0.000000e+00   1910s
  117717    4.9063790e-03   2.839311e+04   0.000000e+00   1918s
  117882    4.9181890e-03   2.373996e+04   0.000000e+00   1921s
  118583    4.9681041e-03   3.864221e+04   0.000000e+00   1931s
  118775    4.9964125e-03   2.437646e+04   0.000000e+00   1936s
  119005    5.0139018e-03   3.359993e+04   0.000000e+00   1940s
  119661    5.0686906e-03   2.700942e+04   0.000000e+00   1945s
  121848    5.2690403e-03   2.431137e+04   0.000000e+00   1951s
  123419    5.4070076e-03   1.133784e+04   0.000000e+00   1957s
  123611    5.4386335e-03   1.518620e+04   0.000000e+00   1961s
  123822    5.4632416e-03   1.610007e+04   0.000000e+00   1965s
  124684    5.5564641e-03   2.079028e+04   0.000000e+00   1973s
  124863    5.5776122e-03   2.304094e+04   0.000000e+00   1976s
  125237    5.6060054e-03   2.096518e+04   0.000000e+00   1982s
  125708    5.6472347e-03   1.897481e+04   0.000000e+00   1985s
  126160    5.6890126e-03   2.984789e+04   0.000000e+00   1990s
  127055    5.7781610e-03   4.365684e+04   0.000000e+00   1996s
  128248    5.9935143e-03   8.734046e+04   0.000000e+00   2004s
  128657    6.0380836e-03   9.083615e+04   0.000000e+00   2005s
  129702    6.2213875e-03   9.361529e+04   0.000000e+00   2011s
  131342    6.5149820e-03   5.843359e+04   0.000000e+00   2015s
  131759    6.5884817e-03   4.900092e+04   0.000000e+00   2024s
  131982    6.6106609e-03   4.856078e+04   0.000000e+00   2027s
  132801    6.8094166e-03   5.695720e+04   0.000000e+00   2030s
  133206    6.9204975e-03   3.120060e+04   0.000000e+00   2038s
  133581    7.0131361e-03   3.686727e+04   0.000000e+00   2043s
  134129    7.1111194e-03   1.482805e+04   0.000000e+00   2048s
  135038    7.2748744e-03   1.509512e+04   0.000000e+00   2050s
  136959    7.5931331e-03   6.946133e+04   0.000000e+00   2057s
  137165    7.6234836e-03   6.683450e+04   0.000000e+00   2060s
  138305    7.8778540e-03   4.585953e+04   0.000000e+00   2066s
  140767    8.2646622e-03   3.568002e+04   0.000000e+00   2070s
  142429    8.6987366e-03   3.134347e+05   0.000000e+00   2076s
  143069    8.9898733e-03   3.040672e+05   0.000000e+00   2082s
  145084    9.9297874e-03   1.333899e+05   0.000000e+00   2085s
  146899    1.0613823e-02   7.965597e+04   0.000000e+00   2092s
  147100    1.0679097e-02   8.078682e+04   0.000000e+00   2096s
  149028    1.1343555e-02   4.565720e+04   0.000000e+00   2102s
  150347    1.2081559e-02   5.003219e+04   0.000000e+00   2105s
  152754    1.3489139e-02   7.716621e+04   0.000000e+00   2110s
  155154    1.5051735e-02   8.381228e+04   0.000000e+00   2115s
  158691    1.8617312e-02   1.111504e+05   0.000000e+00   2120s
  161478    2.0891173e-02   3.463819e+05   0.000000e+00   2125s
  164369    2.5775762e-02   1.495718e+05   0.000000e+00   2130s
  167935    3.3821003e-02   2.332524e+05   0.000000e+00   2135s
  170815    4.3377756e-02   3.670005e+05   0.000000e+00   2140s
