Instance: I_150_10_S_1-99_9_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 3600; 1; 0; 0,9999

Solution value  = 269
LB value  = 223
Solution time = 3612,25666427612
Solution status = Time_Limit

Variable	value
U_131	8,00000000000001
U_132	138
U_133	2,00000000000001
U_134	2
U_136	10
U_138	0,999999999999233
U_139	145,000000000001
U_140	143,000000000001
U_142	149
U_143	147,000000000001
U_144	149,000000000001
U_145	3,00000000000001
U_146	2,99999999999991
U_148	10
U_149	146,000000000001
U_150	4,00000000000001
