Instance: I_100_15_S_1-49_4_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 3600; 1; 0; 0,9999

Solution value  = 83
LB value  = 68
Solution time = 3600,02859306335
Solution status = Time_Limit

Variable	value
U_54	99,0000000000025
U_56	2
U_57	96
U_58	3
U_59	4
U_60	98,0000000000012
U_61	94,0000000000025
U_62	3
U_63	2
U_64	2
U_66	98,0000000000025
U_67	99,0000000000045
U_68	99,0000000000008
U_69	4
U_70	99,0000000000008
U_72	97,0000000000008
U_73	98
U_74	97
U_75	98,000000000001
U_76	6
U_77	99,0000000000025
U_78	5
U_79	1
U_80	2
U_81	3
U_82	1
U_84	95,0000000000008
U_85	98,0000000000008
U_86	1
U_87	99
U_88	2
U_90	98,0000000000008
U_91	1
U_92	94,0000000000008
U_95	7
U_96	5
U_97	99
U_98	2
U_99	5
U_100	97,0000000000045
