Instance: I_250_25_S_1-124_8_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 3600; 1; 0; 0,9999

Solution value  = 221
LB value  = 102,070301201665
Solution time = 3857,94591522217
Solution status = Time_Limit

Variable	value
Y_12_76	1
X_12_180_76	1
Y_12_102	1
X_12_157_102	1
Y_12_122	1
X_12_250_122	1
Y_12_130	1
X_12_0_130	1
Y_12_157	1
X_12_57_157	1
Y_12_171	1
X_12_173_171	1
Y_12_173	1
X_12_130_173	1
Y_12_180	1
X_12_102_180	1
Y_12_250	1
X_12_76_250	1
Y_13_47	1
X_13_113_47	1
Y_13_73	1
X_13_151_73	1
Y_13_77	1
X_13_193_77	1
Y_13_97	1
X_13_47_97	1
Y_13_113	1
X_13_0_113	1
Y_13_119	1
X_13_146_119	1
Y_13_146	1
X_13_73_146	1
Y_13_151	1
X_13_244_151	1
Y_13_153	1
X_13_97_153	1
Y_13_193	1
X_13_153_193	1
Y_13_197	1
X_13_77_197	1
Y_13_244	1
X_13_197_244	1
Y_14_11	1
X_14_98_11	1
Y_14_98	1
X_14_129_98	1
Y_14_129	1
X_14_187_129	1
Y_14_184	1
X_14_0_184	1
Y_14_187	1
X_14_191_187	1
Y_14_191	1
X_14_234_191	1
Y_14_234	1
X_14_184_234	1
Y_15_3	1
X_15_158_3	1
Y_15_15	1
X_15_29_15	1
Y_15_29	1
X_15_99_29	1
Y_15_39	1
X_15_115_39	1
Y_15_42	1
X_15_39_42	1
Y_15_50	1
X_15_42_50	1
Y_15_99	1
X_15_0_99	1
Y_15_115	1
X_15_239_115	1
Y_15_125	1
X_15_15_125	1
Y_15_158	1
X_15_50_158	1
Y_15_239	1
X_15_125_239	1
Y_16_8	1
X_16_93_8	1
Y_16_18	1
X_16_140_18	1
Y_16_24	1
X_16_144_24	1
Y_16_35	1
X_16_195_35	1
Y_16_93	1
X_16_18_93	1
Y_16_100	1
X_16_35_100	1
Y_16_140	1
X_16_205_140	1
Y_16_144	1
X_16_0_144	1
Y_16_159	1
X_16_100_159	1
Y_16_162	1
X_16_8_162	1
Y_16_195	1
X_16_24_195	1
Y_16_205	1
X_16_159_205	1
Y_17_5	1
X_17_25_5	1
Y_17_9	1
X_17_245_9	1
Y_17_25	1
X_17_105_25	1
Y_17_44	1
X_17_152_44	1
Y_17_101	1
X_17_44_101	1
Y_17_105	1
X_17_189_105	1
Y_17_152	1
X_17_9_152	1
Y_17_189	1
X_17_101_189	1
Y_17_209	1
X_17_5_209	1
Y_17_245	1
X_17_0_245	1
Y_18_19	1
X_18_94_19	1
Y_18_64	1
X_18_237_64	1
Y_18_69	1
X_18_199_69	1
Y_18_94	1
X_18_169_94	1
Y_18_111	1
X_18_133_111	1
Y_18_121	1
X_18_69_121	1
Y_18_133	1
X_18_176_133	1
Y_18_169	1
X_18_111_169	1
Y_18_176	1
X_18_0_176	1
Y_18_199	1
X_18_64_199	1
Y_18_237	1
X_18_19_237	1
Y_19_26	1
X_19_190_26	1
Y_19_40	1
X_19_26_40	1
Y_19_51	1
X_19_238_51	1
Y_19_75	1
X_19_79_75	1
Y_19_79	1
X_19_185_79	1
Y_19_106	1
X_19_40_106	1
Y_19_185	1
X_19_0_185	1
Y_19_190	1
X_19_75_190	1
Y_19_230	1
X_19_51_230	1
Y_19_238	1
X_19_106_238	1
Y_20_45	1
X_20_123_45	1
Y_20_48	1
X_20_45_48	1
Y_20_67	1
X_20_88_67	1
Y_20_88	1
X_20_0_88	1
Y_20_123	1
X_20_167_123	1
Y_20_167	1
X_20_67_167	1
Y_21_49	1
X_21_178_49	1
Y_21_61	1
X_21_168_61	1
Y_21_80	1
X_21_49_80	1
Y_21_110	1
X_21_132_110	1
Y_21_126	1
X_21_80_126	1
Y_21_127	1
X_21_0_127	1
Y_21_128	1
X_21_127_128	1
Y_21_132	1
X_21_126_132	1
Y_21_164	1
X_21_110_164	1
Y_21_168	1
X_21_164_168	1
Y_21_174	1
X_21_221_174	1
Y_21_178	1
X_21_128_178	1
Y_21_221	1
X_21_61_221	1
Y_22_28	1
X_22_236_28	1
Y_22_46	1
X_22_138_46	1
Y_22_53	1
X_22_227_53	1
Y_22_91	1
X_22_28_91	1
Y_22_112	1
X_22_114_112	1
Y_22_114	1
X_22_0_114	1
Y_22_138	1
X_22_53_138	1
Y_22_154	1
X_22_161_154	1
Y_22_161	1
X_22_112_161	1
Y_22_227	1
X_22_154_227	1
Y_22_236	1
X_22_46_236	1
Y_23_7	1
X_23_10_7	1
Y_23_10	1
X_23_0_10	1
Y_23_20	1
X_23_211_20	1
Y_23_66	1
X_23_7_66	1
Y_23_81	1
X_23_20_81	1
Y_23_211	1
X_23_66_211	1
Y_24_13	1
X_24_222_13	1
Y_24_23	1
X_24_70_23	1
Y_24_36	1
X_24_225_36	1
Y_24_70	1
X_24_13_70	1
Y_24_72	1
X_24_36_72	1
Y_24_183	1
X_24_23_183	1
Y_24_217	1
X_24_72_217	1
Y_24_219	1
X_24_217_219	1
Y_24_222	1
X_24_219_222	1
Y_24_225	1
X_24_0_225	1
Y_25_63	1
X_25_0_63	1
Y_25_71	1
X_25_143_71	1
Y_25_90	1
X_25_160_90	1
Y_25_108	1
X_25_155_108	1
Y_25_143	1
X_25_63_143	1
Y_25_155	1
X_25_214_155	1
Y_25_160	1
X_25_163_160	1
Y_25_163	1
X_25_108_163	1
Y_25_214	1
X_25_71_214	1
X_1_228_0	1
X_2_37_0	1
X_3_202_0	1
X_4_206_0	1
X_5_12_0	1
X_6_165_0	1
X_7_194_0	1
X_8_172_0	1
X_9_17_0	1
X_10_60_0	1
X_11_33_0	1
X_12_122_0	1
X_13_119_0	1
X_14_11_0	1
X_15_3_0	1
X_16_162_0	1
X_17_209_0	1
X_18_121_0	1
X_19_230_0	1
X_20_48_0	1
X_21_174_0	1
X_22_91_0	1
X_23_81_0	1
X_24_183_0	1
X_25_90_0	1
U_2	248
U_3	249,000000000001
U_4	1,99999999999966
U_5	248
U_6	9
U_7	1
U_8	248
U_9	1
U_11	249,000000000001
U_12	249,000000000001
U_13	6
U_14	246,000000000001
U_15	2
U_17	249,000000000001
U_18	246,000000000001
U_19	5
U_20	248,000000000001
U_21	247
U_22	4
U_23	8
U_24	239,000000000001
U_25	247
U_26	3,99999999999852
U_27	247
U_28	8,99999999999983
U_29	1
U_30	2,99999999999949
U_31	3,00000000000006
U_32	243,000000000001
U_33	249,000000000001
U_34	6,99999999999994
U_35	241,000000000001
U_36	1
U_37	11
U_38	243
U_39	6
U_40	4,99999999999852
U_41	2,9999999999996
U_42	7
U_43	0,999999999999886
U_44	2,99999999999932
U_45	248
U_46	6,99999999999983
U_47	1
U_48	249
U_49	3
U_50	8
U_51	248
U_53	4,99999999999983
U_54	2,00000000000006
U_55	245,000000000001
U_56	2
U_57	3
U_58	6
U_59	5
U_60	249
U_61	247,000000000001
U_62	2
U_64	246
U_65	247
U_66	1,99999999999983
U_67	1
U_68	3,99999999999926
U_69	248
U_70	7
U_71	1,99999999999977
U_72	2
U_73	247
U_74	0,999999999999942
U_75	1,99999999999852
U_76	6,99999999999983
U_77	243
U_78	247
U_79	0,999999999998522
U_80	4
U_81	249,000000000001
U_82	2,99999999999994
U_84	2
U_85	3,99999999999949
U_86	2,99999999999886
U_87	248
U_89	3,99999999999994
U_90	249
U_91	249,000000000003
U_92	1
U_93	247,000000000001
U_94	4
U_95	3
U_96	248
U_97	2
U_98	248
U_100	242,000000000001
U_101	3,99999999999875
U_102	4,99999999999983
U_103	4,99999999999994
U_104	246
U_105	246
U_106	246
U_107	248
U_108	246,000000000001
U_109	247
U_110	7
U_111	2
U_112	0,999999999999829
U_115	5
U_116	1
U_117	245
U_119	249,000000000001
U_120	246
U_121	249,000000000001
U_122	249
U_123	247
U_124	7
U_125	3
U_126	5
U_128	1,00000000000001
U_129	247
U_131	1
U_132	6
U_133	1
U_134	5,99999999999994
U_135	1,9999999999996
U_136	246
U_137	10
U_138	5,99999999999983
U_139	6
U_140	245,000000000001
U_141	1,99999999999994
U_142	4,99999999999949
U_143	1
U_145	2
U_146	248
U_147	248
U_151	246
U_152	1,9999999999996
U_153	3
U_154	2,99999999999983
U_155	3,99999999999977
U_156	8
U_157	4
U_158	248
U_159	243,000000000001
U_160	248
U_161	1,99999999999983
U_162	249,000000000001
U_163	247,000000000001
U_164	8
U_165	249
U_166	246,000000000002
U_167	246
U_168	246,000000000001
U_169	3
U_170	245
U_171	2
U_172	249,000000000001
U_173	1
U_174	249,000000000001
U_175	248
U_178	2
U_179	3
U_180	5,99999999999983
U_181	4,99999999999977
U_182	246,000000000001
U_183	249,000000000001
U_186	244,000000000001
U_187	246
U_188	246
U_189	245
U_190	2,99999999999852
U_191	245
U_192	248
U_193	4
U_194	249
U_195	240,000000000001
U_196	2,99999999999989
U_197	244
U_198	245
U_199	247
U_201	248
U_202	249,000000000002
U_203	247,000000000002
U_204	1
U_205	244,000000000001
U_206	249
U_207	1,99999999999989
U_208	247
U_209	249,000000000003
U_210	4,00000000000011
U_211	2,99999999999903
U_212	1
U_213	247
U_214	2,99999999999977
U_216	1
U_217	3
U_218	247
U_219	4
U_220	5,00000000000006
U_221	248,000000000001
U_222	5
U_223	1
U_224	5
U_226	4
U_227	3,99999999999983
U_228	249,000000000001
U_229	243
U_230	249
U_231	0,999999999999886
U_232	4,00000000000006
U_233	248,000000000001
U_234	243,999999999999
U_235	248
U_236	7,99999999999983
U_237	6
U_238	247
U_239	4
U_240	3
U_241	243,999999999999
U_242	246
U_243	1
U_244	245
U_246	4,00000000000034
U_247	1,99999999999983
U_248	7
U_249	243,999999999999
U_250	7,99999999999983
