Instance: I_200_20_S_1-124_2_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 3600; 1; 0; 0,9999

Solution value  = 166
LB value  = 114
Solution time = 3601,67699432373
Solution status = Time_Limit

Variable	value
Y_7_94	1
X_7_117_94	1
Y_7_112	1
X_7_24_112	1
Y_7_117	1
X_7_183_117	1
Y_7_156	1
X_7_0_156	1
Y_7_183	1
X_7_112_183	1
Y_8_10	1
X_8_58_10	1
Y_8_44	1
X_8_76_44	1
Y_8_46	1
X_8_10_46	1
Y_8_58	1
X_8_0_58	1
Y_8_63	1
X_8_44_63	1
Y_8_76	1
X_8_46_76	1
Y_8_118	1
X_8_63_118	1
Y_8_147	1
X_8_164_147	1
Y_8_164	1
X_8_118_164	1
Y_9_4	1
X_9_89_4	1
Y_9_11	1
X_9_172_11	1
Y_9_50	1
X_9_149_50	1
Y_9_78	1
X_9_4_78	1
Y_9_89	1
X_9_50_89	1
Y_9_136	1
X_9_0_136	1
Y_9_149	1
X_9_11_149	1
Y_9_157	1
X_9_187_157	1
Y_9_172	1
X_9_157_172	1
Y_9_187	1
X_9_136_187	1
Y_10_28	1
X_10_176_28	1
Y_10_38	1
X_10_28_38	1
Y_10_59	1
X_10_198_59	1
Y_10_66	1
X_10_0_66	1
Y_10_75	1
X_10_66_75	1
Y_10_105	1
X_10_120_105	1
Y_10_120	1
X_10_38_120	1
Y_10_176	1
X_10_75_176	1
Y_10_182	1
X_10_105_182	1
Y_10_198	1
X_10_182_198	1
Y_11_14	1
X_11_21_14	1
Y_11_21	1
X_11_190_21	1
Y_11_27	1
X_11_41_27	1
Y_11_41	1
X_11_14_41	1
Y_11_60	1
X_11_143_60	1
Y_11_79	1
X_11_27_79	1
Y_11_143	1
X_11_79_143	1
Y_11_190	1
X_11_193_190	1
Y_11_193	1
X_11_0_193	1
Y_12_86	1
X_12_200_86	1
Y_12_90	1
X_12_0_90	1
Y_12_91	1
X_12_154_91	1
Y_12_110	1
X_12_86_110	1
Y_12_154	1
X_12_110_154	1
Y_12_165	1
X_12_91_165	1
Y_12_200	1
X_12_90_200	1
Y_13_9	1
X_13_71_9	1
Y_13_71	1
X_13_158_71	1
Y_13_101	1
X_13_0_101	1
Y_13_153	1
X_13_9_153	1
Y_13_158	1
X_13_181_158	1
Y_13_181	1
X_13_101_181	1
Y_13_195	1
X_13_199_195	1
Y_13_199	1
X_13_153_199	1
Y_14_3	1
X_14_73_3	1
Y_14_6	1
X_14_64_6	1
Y_14_30	1
X_14_39_30	1
Y_14_39	1
X_14_6_39	1
Y_14_64	1
X_14_197_64	1
Y_14_73	1
X_14_115_73	1
Y_14_111	1
X_14_167_111	1
Y_14_115	1
X_14_184_115	1
Y_14_167	1
X_14_3_167	1
Y_14_184	1
X_14_30_184	1
Y_14_197	1
X_14_0_197	1
Y_15_2	1
X_15_180_2	1
Y_15_19	1
X_15_0_19	1
Y_15_69	1
X_15_166_69	1
Y_15_82	1
X_15_19_82	1
Y_15_119	1
X_15_2_119	1
Y_15_133	1
X_15_151_133	1
Y_15_151	1
X_15_69_151	1
Y_15_166	1
X_15_82_166	1
Y_15_180	1
X_15_133_180	1
Y_16_1	1
X_16_45_1	1
Y_16_15	1
X_16_1_15	1
Y_16_17	1
X_16_139_17	1
Y_16_45	1
X_16_138_45	1
Y_16_80	1
X_16_15_80	1
Y_16_127	1
X_16_17_127	1
Y_16_135	1
X_16_127_135	1
Y_16_138	1
X_16_135_138	1
Y_16_139	1
X_16_179_139	1
Y_16_145	1
X_16_80_145	1
Y_16_179	1
X_16_0_179	1
Y_17_53	1
X_17_130_53	1
Y_17_54	1
X_17_107_54	1
Y_17_84	1
X_17_196_84	1
Y_17_97	1
X_17_100_97	1
Y_17_100	1
X_17_171_100	1
Y_17_107	1
X_17_185_107	1
Y_17_124	1
X_17_53_124	1
Y_17_130	1
X_17_84_130	1
Y_17_171	1
X_17_54_171	1
Y_17_185	1
X_17_124_185	1
Y_17_196	1
X_17_0_196	1
Y_18_16	1
X_18_72_16	1
Y_18_36	1
X_18_0_36	1
Y_18_61	1
X_18_102_61	1
Y_18_67	1
X_18_36_67	1
Y_18_70	1
X_18_16_70	1
Y_18_72	1
X_18_61_72	1
Y_18_102	1
X_18_126_102	1
Y_18_126	1
X_18_67_126	1
Y_19_29	1
X_19_188_29	1
Y_19_32	1
X_19_34_32	1
Y_19_34	1
X_19_65_34	1
Y_19_47	1
X_19_57_47	1
Y_19_51	1
X_19_104_51	1
Y_19_57	1
X_19_173_57	1
Y_19_65	1
X_19_51_65	1
Y_19_99	1
X_19_0_99	1
Y_19_104	1
X_19_116_104	1
Y_19_116	1
X_19_29_116	1
Y_19_140	1
X_19_47_140	1
Y_19_173	1
X_19_32_173	1
Y_19_188	1
X_19_99_188	1
Y_20_5	1
X_20_178_5	1
Y_20_7	1
X_20_0_7	1
Y_20_18	1
X_20_7_18	1
Y_20_23	1
X_20_114_23	1
Y_20_26	1
X_20_87_26	1
Y_20_87	1
X_20_18_87	1
Y_20_114	1
X_20_5_114	1
Y_20_131	1
X_20_26_131	1
Y_20_178	1
X_20_131_178	1
X_1_148_0	1
X_2_150_0	1
X_3_62_0	1
X_4_146_0	1
X_5_25_0	1
X_6_77_0	1
X_7_94_0	1
X_8_147_0	1
X_9_78_0	1
X_10_59_0	1
X_11_60_0	1
X_12_165_0	1
X_13_195_0	1
X_14_111_0	1
X_15_119_0	1
X_16_145_0	1
X_17_97_0	1
X_18_70_0	1
X_19_140_0	1
X_20_23_0	1
U_1	7
U_2	198,000000000001
U_3	8
U_4	198,000000000001
U_5	197
U_6	2
U_8	1
U_9	4
U_10	1
U_11	4
U_12	197
U_13	7
U_14	3,00000000000007
U_15	197,000000000001
U_16	198,000000000003
U_17	2
U_18	1
U_20	198
U_21	2,00000000000007
U_22	3
U_23	199,000000000004
U_24	8
U_25	199,000000000001
U_26	3
U_27	5,00000000000006
U_28	3
U_29	2,00000000000001
U_30	4
U_31	3
U_32	195
U_33	4
U_34	194
U_35	3
U_38	4
U_39	3
U_40	1
U_41	4,00000000000007
U_42	6
U_43	1
U_44	4
U_45	6
U_46	2
U_47	198
U_48	7
U_49	2
U_50	6
U_51	192
U_52	195
U_53	3
U_54	7,00000000000001
U_55	5
U_56	195
U_57	197
U_59	199,000000000004
U_60	199,000000000001
U_61	4
U_62	199,000000000001
U_63	5
U_64	1
U_65	193
U_67	1
U_68	2
U_69	3,00000000000001
U_70	199,000000000003
U_71	3
U_72	197,000000000003
U_73	7
U_74	195
U_75	1
U_76	3
U_77	199,000000000001
U_78	199,000000000001
U_79	197,000000000001
U_80	198,000000000001
U_81	8
U_82	1
U_83	2
U_84	1
U_85	6
U_86	195,000000000001
U_87	2
U_88	9
U_89	197,000000000001
U_91	198,000000000001
U_92	5
U_93	190
U_94	12
U_96	197
U_97	199,000000000001
U_98	192
U_100	198,000000000001
U_102	3
U_104	191
U_105	6
U_106	193
U_107	6,00000000000001
U_108	198
U_109	197
U_110	196,000000000001
U_111	199
U_112	9
U_114	198
U_115	6
U_116	190
U_117	11
U_118	197,000000000001
U_119	199,000000000001
U_120	5
U_121	2
U_122	5
U_123	3
U_124	4
U_126	2
U_127	3
U_128	197,000000000001
U_129	4
U_130	2
U_131	4
U_132	198
U_133	196
U_134	198
U_135	4
U_137	4
U_138	5
U_139	1
U_140	199
U_141	1,99999999999989
U_142	196
U_143	198,000000000001
U_144	196
U_145	199,000000000001
U_146	199,000000000001
U_147	199,000000000001
U_148	10
U_149	5
U_150	199
U_151	195
U_152	1
U_153	5
U_154	197,000000000001
U_155	196,000000000001
U_157	2
U_158	2
U_159	2,99999999999989
U_160	4
U_161	1
U_162	196
U_163	191
U_164	198,000000000001
U_165	199,000000000001
U_166	2
U_167	9
U_169	194
U_170	196
U_171	197,000000000001
U_172	3
U_173	196
U_174	4
U_175	1
U_176	2
U_177	2
U_178	5
U_180	197
U_181	1
U_182	7,00000000000001
U_183	10
U_184	5
U_185	5,00000000000001
U_186	0,999999999999886
U_187	1
U_188	1
U_189	198,000000000001
U_190	1
U_191	3
U_192	3,99999999999989
U_194	197
U_195	199
U_198	8,00000000000001
U_199	6
U_200	1
