Instance: I_200_10_S_1-49_6_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 3600; 1; 0; 0,9999

Solution value  = 259
LB value  = 238
Solution time = 3600,06736373901
Solution status = Time_Limit

Variable	value
Y_8_147	1
X_8_27_147	1
Y_8_159	1
X_8_17_159	1
Y_8_166	1
X_8_139_166	1
Y_8_196	1
X_8_159_196	1
Y_9_3	1
X_9_43_3	1
Y_9_10	1
X_9_193_10	1
Y_9_22	1
X_9_70_22	1
Y_9_25	1
X_9_183_25	1
Y_9_43	1
X_9_10_43	1
Y_9_55	1
X_9_176_55	1
Y_9_70	1
X_9_25_70	1
Y_9_85	1
X_9_135_85	1
Y_9_92	1
X_9_200_92	1
Y_9_135	1
X_9_155_135	1
Y_9_155	1
X_9_3_155	1
Y_9_163	1
X_9_181_163	1
Y_9_169	1
X_9_92_169	1
Y_9_170	1
X_9_0_170	1
Y_9_176	1
X_9_187_176	1
Y_9_181	1
X_9_55_181	1
Y_9_183	1
X_9_163_183	1
Y_9_187	1
X_9_170_187	1
Y_9_189	1
X_9_22_189	1
Y_9_193	1
X_9_169_193	1
Y_9_195	1
X_9_189_195	1
Y_9_200	1
X_9_195_200	1
Y_10_5	1
X_10_134_5	1
Y_10_19	1
X_10_178_19	1
Y_10_21	1
X_10_5_21	1
Y_10_33	1
X_10_197_33	1
Y_10_45	1
X_10_21_45	1
Y_10_64	1
X_10_45_64	1
Y_10_71	1
X_10_98_71	1
Y_10_81	1
X_10_0_81	1
Y_10_88	1
X_10_113_88	1
Y_10_96	1
X_10_130_96	1
Y_10_98	1
X_10_81_98	1
Y_10_104	1
X_10_191_104	1
Y_10_113	1
X_10_33_113	1
Y_10_115	1
X_10_88_115	1
Y_10_122	1
X_10_19_122	1
Y_10_130	1
X_10_71_130	1
Y_10_134	1
X_10_115_134	1
Y_10_178	1
X_10_96_178	1
Y_10_191	1
X_10_64_191	1
Y_10_197	1
X_10_122_197	1
X_1_23_0	1
X_2_125_0	1
X_3_152_0	1
X_4_133_0	1
X_5_110_0	1
X_6_128_0	1
X_7_109_0	1
X_8_9_0	1
X_9_85_0	1
X_10_104_0	1
U_1	185,000000000002
U_2	5,99999999999989
U_3	196,000000000002
U_4	189,000000000002
U_5	192,999999999999
U_7	4,99999999999989
U_8	0,999999999999829
U_9	199
U_10	194,000000000002
U_11	193
U_12	6,99999999999918
U_13	196,000000000003
U_14	198
U_16	15,9999999999989
U_18	8,99999999999989
U_19	184,999999999998
U_20	187
U_21	195,000000000002
U_22	187,000000000002
U_23	199
U_24	195,000000000001
U_25	6,99999999999724
U_26	193,000000000002
U_27	2,99999999999957
U_28	10,9999999999999
U_29	198,000000000003
U_30	4
U_32	188,000000000002
U_33	187,999999999998
U_34	192
U_35	184
U_36	1,99999999999983
U_37	188,000000000006
U_38	14,9999999999989
U_39	197,000000000001
U_40	197
U_41	2,99999999999829
U_42	1,99999999999838
U_43	195,000000000002
U_44	194,000000000002
U_45	196,000000000001
U_46	194,000000000003
U_47	189,000000000006
U_48	197,000000000001
U_49	9,9999999999983
U_50	8,99999999999915
U_51	193
U_52	191,000000000001
U_53	3,99999999999838
U_54	197
U_55	2,99999999999784
U_56	0,999999999998124
U_57	195
U_58	185
U_59	3,99999999999989
U_60	191,000000000005
U_61	4,99999999999838
U_62	2,99999999999838
U_63	189
U_64	197
U_65	195,000000000002
U_66	17,9999999999989
U_67	6
U_68	13,9999999999999
U_69	5,99999999999525
U_70	186,000000000002
U_71	2
U_72	5,99999999999994
U_73	12,9999999999999
U_74	1,99999999999937
U_75	194,000000000001
U_76	197
U_77	16,9999999999989
U_78	196
U_80	198
U_82	196
U_83	183,000000000002
U_84	193
U_85	199
U_86	189,000000000002
U_87	11,9999999999989
U_88	189,999999999999
U_89	1,99999999999963
U_90	191,000000000002
U_91	10,9999999999985
U_92	191,000000000002
U_93	17,9999999999999
U_94	5,99999999999957
U_95	186
U_96	182,999999999997
U_97	192,000000000002
U_98	1
U_99	3,99999999999829
U_100	193,000000000003
U_101	7,99999999999915
U_102	193,000000000001
U_103	4,99999999999829
U_104	199
U_105	187,000000000003
U_106	198,000000000001
U_107	195,000000000003
U_108	190,000000000002
U_109	199
U_110	199
U_111	2,99999999999648
U_112	194
U_113	188,999999999998
U_114	188,000000000002
U_115	190,999999999999
U_117	190
U_118	198
U_120	15,9999999999999
U_121	11,9999999999999
U_122	185,999999999998
U_123	7,99999999999989
U_124	196
U_125	199,000000000001
U_126	11,9999999999988
U_127	1,99999999999829
U_128	199
U_129	192
U_130	3
U_132	1,99999999999949
U_133	199
U_134	191,999999999999
U_135	198,000000000001
U_136	2,99999999999918
U_137	188
U_138	6,99999999999989
U_139	9,99999999999915
U_140	4,99999999999957
U_141	13,9999999999989
U_142	187,000000000002
U_143	14,9999999999999
U_144	12,9999999999989
U_145	4,99999999999994
U_146	198
U_147	3,99999999999957
U_148	186,000000000002
U_149	190,000000000005
U_150	5,99999999999829
U_151	196,000000000001
U_152	199,000000000003
U_153	0,999999999998295
U_154	3,99999999999557
U_155	197,000000000001
U_156	7,9999999999983
U_157	184,000000000002
U_158	6,99999999999525
U_159	1
U_160	194
U_161	191
U_162	192,000000000001
U_163	4,99999999999784
U_164	4,9999999999954
U_165	3
U_166	10,9999999999991
U_167	198
U_168	194
U_169	192,000000000002
U_171	8,9999999999983
U_172	1,99999999999739
U_173	3,99999999999994
U_174	196,000000000001
U_175	6,99999999999829
U_176	1,99999999999807
U_177	192,000000000003
U_178	183,999999999998
U_179	16,9999999999999
U_180	195
U_181	3,99999999999784
U_182	1
U_183	5,99999999999784
U_184	9,99999999999989
U_185	195
U_186	0,999999999999773
U_187	0,999999999998124
U_188	5
U_189	188,000000000002
U_190	0,999999999999687
U_191	198
U_192	1
U_193	193,000000000002
U_194	2,99999999999994
U_195	189,000000000002
U_196	1,99999999999957
U_197	186,999999999998
U_198	197,000000000003
U_199	190,000000000002
U_200	190,000000000002
