Instance: I_100_10_S_1-124_5_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 1800; 1; 0; 0,9999

Solution value  = 241
LB value  = 186
Solution time = 1801,67836380005
Solution status = Time_Limit

Variable	value
Y_6_45	1
X_6_81_45	1
Y_6_48	1
X_6_97_48	1
Y_6_67	1
X_6_91_67	1
Y_6_73	1
X_6_45_73	1
Y_6_81	1
X_6_14_81	1
Y_6_90	1
X_6_73_90	1
Y_6_91	1
X_6_95_91	1
Y_6_95	1
X_6_13_95	1
Y_6_97	1
X_6_90_97	1
Y_7_5	1
X_7_7_5	1
Y_7_6	1
X_7_93_6	1
Y_7_7	1
X_7_38_7	1
Y_7_15	1
X_7_70_15	1
Y_7_38	1
X_7_15_38	1
Y_7_39	1
X_7_46_39	1
Y_7_40	1
X_7_58_40	1
Y_7_46	1
X_7_40_46	1
Y_7_50	1
X_7_6_50	1
Y_7_58	1
X_7_87_58	1
Y_7_65	1
X_7_39_65	1
Y_7_70	1
X_7_50_70	1
Y_7_87	1
X_7_5_87	1
Y_7_93	1
X_7_0_93	1
Y_8_4	1
X_8_54_4	1
Y_8_16	1
X_8_57_16	1
Y_8_17	1
X_8_0_17	1
Y_8_18	1
X_8_20_18	1
Y_8_20	1
X_8_4_20	1
Y_8_27	1
X_8_71_27	1
Y_8_28	1
X_8_27_28	1
Y_8_54	1
X_8_28_54	1
Y_8_57	1
X_8_18_57	1
Y_8_71	1
X_8_17_71	1
Y_8_83	1
X_8_16_83	1
Y_8_98	1
X_8_83_98	1
Y_9_24	1
X_9_61_24	1
Y_9_51	1
X_9_0_51	1
Y_9_61	1
X_9_85_61	1
Y_9_69	1
X_9_51_69	1
Y_9_85	1
X_9_100_85	1
Y_9_86	1
X_9_69_86	1
Y_9_100	1
X_9_86_100	1
Y_10_1	1
X_10_0_1	1
Y_10_2	1
X_10_82_2	1
Y_10_10	1
X_10_47_10	1
Y_10_29	1
X_10_64_29	1
Y_10_33	1
X_10_80_33	1
Y_10_47	1
X_10_59_47	1
Y_10_59	1
X_10_60_59	1
Y_10_60	1
X_10_72_60	1
Y_10_64	1
X_10_2_64	1
Y_10_72	1
X_10_33_72	1
Y_10_80	1
X_10_29_80	1
Y_10_82	1
X_10_1_82	1
X_1_96_0	1
X_2_8_0	1
X_3_99_0	1
X_4_32_0	1
X_5_75_0	1
X_6_67_0	1
X_7_65_0	1
X_8_98_0	1
X_9_24_0	1
X_10_10_0	1
U_2	1,99999999999991
U_3	3,9999999999997
U_4	5
U_5	7,00000000000001
U_6	1
U_7	6
U_8	99
U_9	4
U_10	99
U_11	5,00000000000014
U_12	8,00000000000014
U_13	6,99999999999963
U_15	4
U_16	9
U_18	7
U_19	0,999999999999929
U_20	6
U_21	1,00000000000009
U_22	4,99999999999975
U_23	94,0000000000003
U_24	99,0000000000001
U_25	98,0000000000001
U_26	4,00000000000014
U_27	2
U_28	3
U_29	92,0000000000002
U_30	2,00000000000014
U_31	95,0000000000002
U_32	7,99999999999976
U_33	94,0000000000002
U_34	3,99999999999993
U_35	1
U_36	5
U_37	2,99999999999993
U_38	5
U_39	12,0000000000001
U_40	10,0000000000001
U_41	96,0000000000002
U_42	1,99999999999993
U_43	90,0000000000012
U_44	3
U_45	1,99999999999991
U_46	11,0000000000001
U_47	98,0000000000001
U_48	5,99999999999973
U_49	7,00000000000014
U_50	2
U_53	1
U_54	4
U_55	6,99999999999976
U_56	98
U_57	8
U_58	9,00000000000001
U_59	97,0000000000002
U_60	96,0000000000002
U_61	98,0000000000002
U_64	2,99999999999991
U_65	13,0000000000001
U_66	2,99999999999976
U_67	99,0000000000001
U_68	5,99999999999976
U_69	1
U_70	3
U_71	1
U_72	95,0000000000002
U_73	2,99999999999982
U_74	97,0000000000001
U_75	99
U_76	93,0000000000004
U_77	3,00000000000014
U_78	1,99999999999983
U_80	93,0000000000002
U_81	1
U_82	1
U_83	10
U_84	92,0000000000005
U_85	97,0000000000003
U_86	2
U_87	8,00000000000001
U_88	91,000000000001
U_89	2
U_90	3,99999999999973
U_91	98
U_92	6,00000000000014
U_95	7,99999999999945
U_96	4,99999999999993
U_97	4,99999999999973
U_98	11
U_99	99
U_100	96,0000000000002
