Instance: I_200_15_S_1-99_1_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 1800; 1; 0; 0,9999

Solution value  = 248
LB value  = 157,661492345126
Solution time = 1819,33088874817
Solution status = Time_Limit

Variable	value
X_5_190_175	1
Y_5_183	1
X_5_194_183	1
Y_5_190	1
X_5_0_190	1
Y_5_193	1
X_5_13_193	1
Y_5_194	1
X_5_193_194	1
Y_6_12	1
X_6_94_12	1
Y_6_34	1
X_6_0_34	1
Y_6_49	1
X_6_104_49	1
Y_6_80	1
X_6_177_80	1
Y_6_94	1
X_6_118_94	1
Y_6_104	1
X_6_80_104	1
Y_6_118	1
X_6_165_118	1
Y_6_165	1
X_6_34_165	1
Y_6_177	1
X_6_12_177	1
Y_7_8	1
X_7_71_8	1
Y_7_20	1
X_7_170_20	1
Y_7_32	1
X_7_76_32	1
Y_7_54	1
X_7_58_54	1
Y_7_58	1
X_7_20_58	1
Y_7_71	1
X_7_146_71	1
Y_7_76	1
X_7_127_76	1
Y_7_127	1
X_7_0_127	1
Y_7_146	1
X_7_32_146	1
Y_7_170	1
X_7_174_170	1
Y_7_174	1
X_7_8_174	1
Y_8_18	1
X_8_90_18	1
Y_8_28	1
X_8_0_28	1
Y_8_36	1
X_8_164_36	1
Y_8_48	1
X_8_28_48	1
Y_8_60	1
X_8_200_60	1
Y_8_84	1
X_8_48_84	1
Y_8_86	1
X_8_182_86	1
Y_8_90	1
X_8_84_90	1
Y_8_164	1
X_8_86_164	1
Y_8_182	1
X_8_60_182	1
Y_8_200	1
X_8_18_200	1
Y_9_14	1
X_9_133_14	1
Y_9_74	1
X_9_161_74	1
Y_9_82	1
X_9_113_82	1
Y_9_91	1
X_9_134_91	1
Y_9_101	1
X_9_0_101	1
Y_9_113	1
X_9_144_113	1
Y_9_122	1
X_9_101_122	1
Y_9_133	1
X_9_196_133	1
Y_9_134	1
X_9_14_134	1
Y_9_140	1
X_9_74_140	1
Y_9_144	1
X_9_122_144	1
Y_9_161	1
X_9_82_161	1
Y_9_196	1
X_9_140_196	1
Y_10_1	1
X_10_37_1	1
Y_10_4	1
X_10_83_4	1
Y_10_30	1
X_10_69_30	1
Y_10_37	1
X_10_78_37	1
Y_10_66	1
X_10_179_66	1
Y_10_69	1
X_10_121_69	1
Y_10_70	1
X_10_110_70	1
Y_10_78	1
X_10_169_78	1
Y_10_83	1
X_10_1_83	1
Y_10_97	1
X_10_149_97	1
Y_10_110	1
X_10_30_110	1
Y_10_119	1
X_10_97_119	1
Y_10_121	1
X_10_0_121	1
Y_10_130	1
X_10_188_130	1
Y_10_149	1
X_10_130_149	1
Y_10_169	1
X_10_66_169	1
Y_10_179	1
X_10_70_179	1
Y_10_188	1
X_10_4_188	1
Y_11_3	1
X_11_172_3	1
Y_11_7	1
X_11_3_7	1
Y_11_17	1
X_11_159_17	1
Y_11_21	1
X_11_51_21	1
Y_11_51	1
X_11_52_51	1
Y_11_52	1
X_11_114_52	1
Y_11_53	1
X_11_198_53	1
Y_11_93	1
X_11_160_93	1
Y_11_103	1
X_11_0_103	1
Y_11_107	1
X_11_103_107	1
Y_11_114	1
X_11_107_114	1
Y_11_139	1
X_11_163_139	1
Y_11_159	1
X_11_139_159	1
Y_11_160	1
X_11_17_160	1
Y_11_163	1
X_11_21_163	1
Y_11_172	1
X_11_53_172	1
Y_11_198	1
X_11_93_198	1
Y_12_29	1
X_12_192_29	1
Y_12_56	1
X_12_137_56	1
Y_12_61	1
X_12_145_61	1
Y_12_75	1
X_12_125_75	1
Y_12_85	1
X_12_176_85	1
Y_12_120	1
X_12_29_120	1
Y_12_125	1
X_12_0_125	1
Y_12_128	1
X_12_157_128	1
Y_12_132	1
X_12_167_132	1
Y_12_137	1
X_12_75_137	1
Y_12_145	1
X_12_85_145	1
Y_12_151	1
X_12_56_151	1
Y_12_157	1
X_12_61_157	1
Y_12_167	1
X_12_151_167	1
Y_12_176	1
X_12_120_176	1
Y_12_192	1
X_12_132_192	1
Y_13_2	1
X_13_187_2	1
Y_13_9	1
X_13_2_9	1
Y_13_23	1
X_13_41_23	1
Y_13_41	1
X_13_50_41	1
Y_13_50	1
X_13_9_50	1
Y_13_92	1
X_13_126_92	1
Y_13_126	1
X_13_199_126	1
Y_13_138	1
X_13_92_138	1
Y_13_141	1
X_13_138_141	1
Y_13_187	1
X_13_141_187	1
Y_13_199	1
X_13_0_199	1
Y_14_6	1
X_14_68_6	1
Y_14_43	1
X_14_6_43	1
Y_14_62	1
X_14_197_62	1
Y_14_65	1
X_14_112_65	1
Y_14_68	1
X_14_109_68	1
Y_14_72	1
X_14_43_72	1
Y_14_106	1
X_14_72_106	1
Y_14_109	1
X_14_62_109	1
Y_14_112	1
X_14_117_112	1
Y_14_117	1
X_14_0_117	1
Y_14_171	1
X_14_65_171	1
Y_14_197	1
X_14_171_197	1
Y_15_15	1
X_15_64_15	1
Y_15_39	1
X_15_55_39	1
Y_15_55	1
X_15_77_55	1
Y_15_64	1
X_15_100_64	1
Y_15_77	1
X_15_184_77	1
Y_15_100	1
X_15_115_100	1
Y_15_111	1
X_15_0_111	1
Y_15_115	1
X_15_148_115	1
Y_15_129	1
X_15_15_129	1
Y_15_148	1
X_15_111_148	1
Y_15_184	1
X_15_129_184	1
X_1_35_0	1
X_2_185_0	1
X_3_24_0	1
X_4_142_0	1
X_5_116_0	1
X_6_49_0	1
X_7_54_0	1
X_8_36_0	1
X_9_91_0	1
X_10_119_0	1
X_11_7_0	1
X_12_128_0	1
X_13_23_0	1
X_14_106_0	1
X_15_39_0	1
U_1	192,000000000003
U_2	195,000000000001
U_3	198,000000000001
U_4	194,000000000003
U_5	197
U_6	196,000000000002
U_7	199
U_8	194,000000000003
U_9	196,000000000001
U_10	0,999999999999886
U_11	198,000000000001
U_12	195,000000000002
U_13	195,000000000003
U_14	197,000000000002
U_15	4,99999999999832
U_16	0,999999999999829
U_17	192,000000000002
U_18	3,99999999999775
U_19	8,99999999998929
U_20	197,000000000001
U_21	4,99999999999676
U_22	196
U_23	199
U_24	199,000000000001
U_25	2,99999999999923
U_26	192
U_27	198,000000000002
U_29	192,000000000002
U_30	1,99999999999852
U_31	194,000000000003
U_32	1,99999999999949
U_33	185
U_35	199
U_36	199,000000000001
U_37	191,000000000003
U_39	199,000000000001
U_40	198
U_41	198
U_42	3,9999999999902
U_43	197,000000000002
U_44	197
U_45	196,000000000001
U_46	2,99999999999881
U_48	0,999999999999886
U_49	199,000000000001
U_50	197
U_51	3,99999999999676
U_52	2,99999999999855
U_53	196,000000000002
U_54	199
U_55	198,000000000001
U_56	2,99999999999883
U_57	195
U_58	198,000000000001
U_59	188
U_60	5,99999999999727
U_61	197,000000000002
U_62	4,99999999999952
U_63	194,000000000004
U_64	3,99999999999832
U_65	1,99999999999952
U_66	5,99999999999343
U_67	1,99999999999923
U_68	195,000000000002
U_69	0,999999999999829
U_70	3,99999999999343
U_71	3,99999999999878
U_72	198,000000000002
U_73	195,000000000003
U_74	193,000000000004
U_75	0,999999999999886
U_76	0,999999999999773
U_77	197,000000000001
U_78	190,000000000003
U_79	189
U_80	197,000000000002
U_81	192,000000000005
U_82	3,99999999999812
U_83	193,000000000003
U_84	1,99999999999915
U_85	195,000000000002
U_86	197,000000000002
U_87	190
U_88	197,000000000001
U_89	190
U_90	2,99999999999841
U_91	199,000000000001
U_92	1,99999999999946
U_93	194,000000000002
U_94	194,000000000002
U_95	7,99999999999022
U_96	195,000000000001
U_97	198,000000000002
U_98	183
U_99	4,9999999999975
U_100	2,99999999999832
U_102	184
U_104	198,000000000001
U_105	196,000000000002
U_106	199,000000000001
U_107	0,999999999999886
U_108	2,99999999999844
U_109	5,99999999999952
U_110	2,99999999999696
U_112	0,999999999999829
U_113	2,99999999999886
U_114	1,99999999999932
U_115	1,99999999999832
U_116	199
U_118	1,99999999999915
U_119	199
U_120	193,000000000002
U_122	0,999999999998863
U_123	187
U_124	191
U_126	0,999999999999829
U_128	199
U_129	5,99999999999832
U_130	196,000000000003
U_131	4,99999999999074
U_132	5,99999999999883
U_133	196,000000000002
U_134	198,000000000001
U_135	1,99999999999622
U_136	194
U_137	1,99999999999932
U_138	2,99999999999946
U_139	6,99999999999503
U_140	194,000000000004
U_141	3,99999999999946
U_142	199,000000000002
U_143	191
U_144	1,99999999999886
U_145	196,000000000002
U_146	2,99999999999878
U_147	1,99999999999915
U_148	0,999999999999801
U_149	197,000000000003
U_150	194
U_151	3,99999999999883
U_152	3,99999999999812
U_153	0,999999999999886
U_154	193,000000000004
U_155	2,99999999998948
U_156	1,99999999999915
U_157	198,000000000001
U_158	193
U_159	7,99999999999503
U_160	193,000000000002
U_161	4,99999999999812
U_162	193
U_163	5,99999999999676
U_164	198,000000000001
U_165	0,999999999999886
U_166	195,000000000003
U_167	4,99999999999883
U_168	196,000000000002
U_169	6,99999999999343
U_170	196,000000000001
U_171	2,99999999999952
U_172	197,000000000002
U_173	6,99999999998971
U_174	195,000000000002
U_175	0,999999999999773
U_176	194,000000000002
U_177	196,000000000001
U_178	5,99999999999128
U_179	4,99999999999343
U_181	186
U_182	196,000000000003
U_183	198,000000000001
U_184	196,000000000002
U_185	199
U_186	198,000000000001
U_187	4,99999999999946
U_188	195,000000000003
U_189	191,999999999999
U_191	197,000000000001
U_192	6,99999999999883
U_193	196,000000000002
U_194	197,000000000001
U_196	195,000000000003
U_197	3,99999999999952
U_198	195,000000000002
U_200	4,99999999999824
