Instance: I_200_30_S_1-124_2_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 1800; 1; 0; 0,9999

Solution value  = 23703
LB value  = 61,7085706799707
Solution time = 1800,28244972229
Solution status = Time_Limit

Variable	value
X_30_137_64	1
Y_30_65	1
X_30_136_65	1
Y_30_66	1
X_30_135_66	1
Y_30_67	1
X_30_134_67	1
Y_30_68	1
X_30_133_68	1
Y_30_69	1
X_30_132_69	1
Y_30_70	1
X_30_131_70	1
Y_30_71	1
X_30_130_71	1
Y_30_72	1
X_30_129_72	1
Y_30_73	1
X_30_128_73	1
Y_30_74	1
X_30_127_74	1
Y_30_75	1
X_30_126_75	1
Y_30_76	1
X_30_125_76	1
Y_30_77	1
X_30_124_77	1
Y_30_78	1
X_30_123_78	1
Y_30_79	1
X_30_122_79	1
Y_30_80	1
X_30_121_80	1
Y_30_81	1
X_30_120_81	1
Y_30_82	1
X_30_119_82	1
Y_30_83	1
X_30_118_83	1
Y_30_84	1
X_30_117_84	1
Y_30_85	1
X_30_116_85	1
Y_30_86	1
X_30_115_86	1
Y_30_87	1
X_30_114_87	1
Y_30_88	1
X_30_113_88	1
Y_30_89	1
X_30_112_89	1
Y_30_90	1
X_30_111_90	1
Y_30_91	1
X_30_110_91	1
Y_30_92	1
X_30_109_92	1
Y_30_93	1
X_30_108_93	1
Y_30_94	1
X_30_107_94	1
Y_30_95	1
X_30_106_95	1
Y_30_96	1
X_30_105_96	1
Y_30_97	1
X_30_104_97	1
Y_30_98	1
X_30_103_98	1
Y_30_99	1
X_30_102_99	1
Y_30_100	1
X_30_101_100	1
Y_30_101	1
X_30_0_101	1
Y_30_102	1
X_30_100_102	1
Y_30_103	1
X_30_99_103	1
Y_30_104	1
X_30_98_104	1
Y_30_105	1
X_30_97_105	1
Y_30_106	1
X_30_96_106	1
Y_30_107	1
X_30_95_107	1
Y_30_108	1
X_30_94_108	1
Y_30_109	1
X_30_93_109	1
Y_30_110	1
X_30_92_110	1
Y_30_111	1
X_30_91_111	1
Y_30_112	1
X_30_90_112	1
Y_30_113	1
X_30_89_113	1
Y_30_114	1
X_30_88_114	1
Y_30_115	1
X_30_87_115	1
Y_30_116	1
X_30_86_116	1
Y_30_117	1
X_30_85_117	1
Y_30_118	1
X_30_84_118	1
Y_30_119	1
X_30_83_119	1
Y_30_120	1
X_30_82_120	1
Y_30_121	1
X_30_81_121	1
Y_30_122	1
X_30_80_122	1
Y_30_123	1
X_30_79_123	1
Y_30_124	1
X_30_78_124	1
Y_30_125	1
X_30_77_125	1
Y_30_126	1
X_30_76_126	1
Y_30_127	1
X_30_75_127	1
Y_30_128	1
X_30_74_128	1
Y_30_129	1
X_30_73_129	1
Y_30_130	1
X_30_72_130	1
Y_30_131	1
X_30_71_131	1
Y_30_132	1
X_30_70_132	1
Y_30_133	1
X_30_69_133	1
Y_30_134	1
X_30_68_134	1
Y_30_135	1
X_30_67_135	1
Y_30_136	1
X_30_66_136	1
Y_30_137	1
X_30_65_137	1
Y_30_138	1
X_30_64_138	1
Y_30_139	1
X_30_63_139	1
Y_30_140	1
X_30_62_140	1
Y_30_141	1
X_30_61_141	1
Y_30_142	1
X_30_60_142	1
Y_30_143	1
X_30_59_143	1
Y_30_144	1
X_30_58_144	1
Y_30_145	1
X_30_57_145	1
Y_30_146	1
X_30_56_146	1
Y_30_147	1
X_30_55_147	1
Y_30_148	1
X_30_54_148	1
Y_30_149	1
X_30_53_149	1
Y_30_150	1
X_30_52_150	1
Y_30_151	1
X_30_51_151	1
Y_30_152	1
X_30_50_152	1
Y_30_153	1
X_30_49_153	1
Y_30_154	1
X_30_48_154	1
Y_30_155	1
X_30_47_155	1
Y_30_156	1
X_30_46_156	1
Y_30_157	1
X_30_45_157	1
Y_30_158	1
X_30_44_158	1
Y_30_159	1
X_30_43_159	1
Y_30_160	1
X_30_42_160	1
Y_30_161	1
X_30_41_161	1
Y_30_162	1
X_30_40_162	1
Y_30_163	1
X_30_39_163	1
Y_30_164	1
X_30_38_164	1
Y_30_165	1
X_30_37_165	1
Y_30_166	1
X_30_36_166	1
Y_30_167	1
X_30_35_167	1
Y_30_168	1
X_30_34_168	1
Y_30_169	1
X_30_33_169	1
Y_30_170	1
X_30_32_170	1
Y_30_171	1
X_30_31_171	1
Y_30_172	1
X_30_30_172	1
Y_30_173	1
X_30_29_173	1
Y_30_174	1
X_30_28_174	1
Y_30_175	1
X_30_27_175	1
Y_30_176	1
X_30_26_176	1
Y_30_177	1
X_30_25_177	1
Y_30_178	1
X_30_24_178	1
Y_30_179	1
X_30_23_179	1
Y_30_180	1
X_30_22_180	1
Y_30_181	1
X_30_21_181	1
Y_30_182	1
X_30_20_182	1
Y_30_183	1
X_30_19_183	1
Y_30_184	1
X_30_18_184	1
Y_30_185	1
X_30_17_185	1
Y_30_186	1
X_30_16_186	1
Y_30_187	1
X_30_15_187	1
Y_30_188	1
X_30_14_188	1
Y_30_189	1
X_30_13_189	1
Y_30_190	1
X_30_12_190	1
Y_30_191	1
X_30_11_191	1
Y_30_192	1
X_30_10_192	1
Y_30_193	1
X_30_9_193	1
Y_30_194	1
X_30_8_194	1
Y_30_195	1
X_30_7_195	1
Y_30_196	1
X_30_6_196	1
Y_30_197	1
X_30_5_197	1
Y_30_198	1
X_30_4_198	1
Y_30_199	1
X_30_3_199	1
Y_30_200	1
X_30_2_200	1
X_30_1_0	1
U_1	198,999999998916
U_2	196,999999998927
U_3	194,999999998937
U_4	192,999999998948
U_5	190,999999998959
U_6	188,99999999897
U_7	186,999999998981
U_8	184,999999998992
U_9	182,999999999003
U_10	180,999999999013
U_11	178,999999999024
U_12	176,999999999035
U_13	174,999999999046
U_14	172,999999999057
U_15	170,999999999068
U_16	168,999999999079
U_17	166,999999999089
U_18	164,9999999991
U_19	162,999999999111
U_20	160,999999999122
U_21	158,999999999133
U_22	156,999999999144
U_23	154,999999999155
U_24	152,999999999165
U_25	150,999999999176
U_26	148,999999999187
U_27	146,999999999198
U_28	144,999999999209
U_29	142,99999999922
U_30	140,999999999231
U_31	138,999999999241
U_32	136,999999999252
U_33	134,999999999263
U_34	132,999999999274
U_35	130,999999999285
U_36	128,999999999296
U_37	126,999999999307
U_38	124,999999999318
U_39	122,999999999328
U_40	120,999999999339
U_41	118,99999999935
U_42	116,999999999361
U_43	114,999999999372
U_44	112,999999999383
U_45	110,999999999394
U_46	108,999999999405
U_47	106,999999999416
U_48	104,999999999427
U_49	102,999999999438
U_50	100,999999999448
U_51	98,9999999994594
U_52	96,9999999994703
U_53	94,9999999994812
U_54	92,9999999994921
U_55	90,999999999503
U_56	88,9999999995139
U_57	86,9999999995248
U_58	84,9999999995358
U_59	82,9999999995467
U_60	80,9999999995576
U_61	78,9999999995685
U_62	76,9999999995794
U_63	74,9999999995903
U_64	72,9999999996012
U_65	70,9999999996122
U_66	68,9999999996231
U_67	66,999999999634
U_68	64,9999999996449
U_69	62,9999999996558
U_70	60,9999999996667
U_71	58,9999999996776
U_72	56,9999999996886
U_73	54,9999999996995
U_74	52,9999999997104
U_75	50,9999999997213
U_76	48,9999999997322
U_77	46,9999999997431
U_78	44,999999999754
U_79	42,999999999765
U_80	40,9999999997759
U_81	38,9999999997868
U_82	36,9999999997977
U_83	34,9999999998086
U_84	32,9999999998195
U_85	30,9999999998304
U_86	28,9999999998414
U_87	26,9999999998523
U_88	24,9999999998632
U_89	22,9999999998741
U_90	20,999999999885
U_91	18,9999999998959
U_92	16,9999999999068
U_93	14,9999999999177
U_94	12,9999999999288
U_95	10,9999999999398
U_96	8,99999999995083
U_97	6,99999999996186
U_98	4,99999999997294
U_99	2,99999999998403
U_100	0,999999999994941
U_102	1,99999999998943
U_103	3,9999999999784
U_104	5,9999999999672
U_105	7,99999999995615
U_106	9,99999999994512
U_107	11,9999999999341
U_108	13,9999999999231
U_109	15,9999999999121
U_110	17,9999999999012
U_111	19,9999999998903
U_112	21,9999999998794
U_113	23,9999999998685
U_114	25,9999999998576
U_115	27,9999999998467
U_116	29,9999999998358
U_117	31,9999999998248
U_118	33,9999999998139
U_119	35,999999999803
U_120	37,9999999997921
U_121	39,9999999997812
U_122	41,9999999997703
U_123	43,9999999997594
U_124	45,9999999997484
U_125	47,9999999997375
U_126	49,9999999997266
U_127	51,9999999997157
U_128	53,9999999997048
U_129	55,9999999996939
U_130	57,999999999683
U_131	59,999999999672
U_132	61,9999999996611
U_133	63,9999999996502
U_134	65,9999999996393
U_135	67,9999999996284
U_136	69,9999999996175
U_137	71,9999999996066
U_138	73,9999999995956
U_139	75,9999999995847
U_140	77,9999999995738
U_141	79,9999999995629
U_142	81,999999999552
U_143	83,9999999995411
U_144	85,9999999995302
U_145	87,9999999995192
U_146	89,9999999995083
U_147	91,9999999994974
U_148	93,9999999994865
U_149	95,9999999994756
U_150	97,9999999994647
U_151	99,9999999994538
U_152	101,999999999443
U_153	103,999999999432
U_154	105,999999999421
U_155	107,99999999941
U_156	109,999999999399
U_157	111,999999999388
U_158	113,999999999377
U_159	115,999999999367
U_160	117,999999999356
U_161	119,999999999345
U_162	121,999999999334
U_163	123,999999999323
U_164	125,999999999312
U_165	127,999999999301
U_166	129,99999999929
U_167	131,999999999279
U_168	133,999999999268
U_169	135,999999999258
U_170	137,999999999247
U_171	139,999999999236
U_172	141,999999999225
U_173	143,999999999214
U_174	145,999999999203
U_175	147,999999999192
U_176	149,999999999182
U_177	151,999999999171
U_178	153,99999999916
U_179	155,999999999149
U_180	157,999999999138
U_181	159,999999999127
U_182	161,999999999116
U_183	163,999999999106
U_184	165,999999999095
U_185	167,999999999084
U_186	169,999999999073
U_187	171,999999999062
U_188	173,999999999051
U_189	175,99999999904
U_190	177,99999999903
U_191	179,999999999019
U_192	181,999999999008
U_193	183,999999998997
U_194	185,999999998986
U_195	187,999999998975
U_196	189,999999998964
U_197	191,999999998954
U_198	193,999999998943
U_199	195,999999998932
U_200	197,999999998921
