Instance: I_250_25_S_1-124_8_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 1800; 1; 0; 0,9999

Solution value  = 412
LB value  = 101,99325690146
Solution time = 1800,51398468018
Solution status = Time_Limit

Variable	value
X_7_131_56	1
Y_7_69	1
X_7_210_69	1
Y_7_80	1
X_7_27_80	1
Y_7_107	1
X_7_9_107	1
Y_7_131	1
X_7_0_131	1
Y_7_139	1
X_7_69_139	1
Y_7_140	1
X_7_107_140	1
Y_7_194	1
X_7_80_194	1
Y_7_196	1
X_7_56_196	1
Y_7_210	1
X_7_196_210	1
Y_8_31	1
X_8_54_31	1
Y_8_54	1
X_8_180_54	1
Y_8_65	1
X_8_149_65	1
Y_8_149	1
X_8_0_149	1
Y_8_172	1
X_8_204_172	1
Y_8_180	1
X_8_213_180	1
Y_8_204	1
X_8_65_204	1
Y_8_213	1
X_8_172_213	1
Y_9_17	1
X_9_87_17	1
Y_9_22	1
X_9_179_22	1
Y_9_52	1
X_9_145_52	1
Y_9_59	1
X_9_22_59	1
Y_9_83	1
X_9_52_83	1
Y_9_87	1
X_9_208_87	1
Y_9_120	1
X_9_0_120	1
Y_9_145	1
X_9_59_145	1
Y_9_179	1
X_9_120_179	1
Y_9_208	1
X_9_83_208	1
Y_9_216	1
X_9_17_216	1
Y_10_8	1
X_10_45_8	1
Y_10_30	1
X_10_135_30	1
Y_10_45	1
X_10_175_45	1
Y_10_60	1
X_10_0_60	1
Y_10_78	1
X_10_104_78	1
Y_10_85	1
X_10_60_85	1
Y_10_92	1
X_10_188_92	1
Y_10_104	1
X_10_92_104	1
Y_10_135	1
X_10_85_135	1
Y_10_175	1
X_10_78_175	1
Y_10_188	1
X_10_243_188	1
Y_10_243	1
X_10_30_243	1
Y_11_1	1
X_11_118_1	1
Y_11_33	1
X_11_68_33	1
Y_11_41	1
X_11_1_41	1
Y_11_68	1
X_11_41_68	1
Y_11_118	1
X_11_0_118	1
Y_11_207	1
X_11_235_207	1
Y_11_235	1
X_11_33_235	1
Y_12_7	1
X_12_102_7	1
Y_12_102	1
X_12_171_102	1
Y_12_130	1
X_12_0_130	1
Y_12_157	1
X_12_7_157	1
Y_12_171	1
X_12_173_171	1
Y_12_173	1
X_12_130_173	1
Y_13_3	1
X_13_119_3	1
Y_13_47	1
X_13_3_47	1
Y_13_73	1
X_13_248_73	1
Y_13_77	1
X_13_193_77	1
Y_13_97	1
X_13_47_97	1
Y_13_119	1
X_13_146_119	1
Y_13_146	1
X_13_73_146	1
Y_13_151	1
X_13_0_151	1
Y_13_153	1
X_13_97_153	1
Y_13_193	1
X_13_153_193	1
Y_13_197	1
X_13_77_197	1
Y_13_248	1
X_13_151_248	1
Y_14_11	1
X_14_0_11	1
Y_14_108	1
X_14_11_108	1
Y_14_164	1
X_14_166_164	1
Y_14_166	1
X_14_191_166	1
Y_14_178	1
X_14_164_178	1
Y_14_184	1
X_14_178_184	1
Y_14_187	1
X_14_108_187	1
Y_14_191	1
X_14_187_191	1
Y_15_15	1
X_15_71_15	1
Y_15_16	1
X_15_158_16	1
Y_15_29	1
X_15_0_29	1
Y_15_39	1
X_15_16_39	1
Y_15_71	1
X_15_109_71	1
Y_15_99	1
X_15_15_99	1
Y_15_109	1
X_15_203_109	1
Y_15_158	1
X_15_29_158	1
Y_15_203	1
X_15_39_203	1
Y_16_18	1
X_16_0_18	1
Y_16_35	1
X_16_117_35	1
Y_16_76	1
X_16_100_76	1
Y_16_100	1
X_16_247_100	1
Y_16_117	1
X_16_18_117	1
Y_16_144	1
X_16_238_144	1
Y_16_159	1
X_16_35_159	1
Y_16_195	1
X_16_144_195	1
Y_16_205	1
X_16_195_205	1
Y_16_238	1
X_16_159_238	1
Y_16_247	1
X_16_205_247	1
Y_17_5	1
X_17_0_5	1
Y_17_42	1
X_17_50_42	1
Y_17_50	1
X_17_249_50	1
Y_17_74	1
X_17_152_74	1
Y_17_96	1
X_17_111_96	1
Y_17_111	1
X_17_226_111	1
Y_17_152	1
X_17_42_152	1
Y_17_226	1
X_17_74_226	1
Y_17_249	1
X_17_5_249	1
Y_18_19	1
X_18_220_19	1
Y_18_23	1
X_18_136_23	1
Y_18_64	1
X_18_237_64	1
Y_18_94	1
X_18_224_94	1
Y_18_121	1
X_18_23_121	1
Y_18_133	1
X_18_64_133	1
Y_18_136	1
X_18_156_136	1
Y_18_156	1
X_18_162_156	1
Y_18_162	1
X_18_199_162	1
Y_18_176	1
X_18_121_176	1
Y_18_199	1
X_18_133_199	1
Y_18_220	1
X_18_0_220	1
Y_18_224	1
X_18_176_224	1
Y_18_237	1
X_18_19_237	1
Y_19_25	1
X_19_37_25	1
Y_19_26	1
X_19_129_26	1
Y_19_28	1
X_19_242_28	1
Y_19_37	1
X_19_28_37	1
Y_19_40	1
X_19_190_40	1
Y_19_49	1
X_19_0_49	1
Y_19_51	1
X_19_26_51	1
Y_19_75	1
X_19_79_75	1
Y_19_79	1
X_19_40_79	1
Y_19_106	1
X_19_209_106	1
Y_19_129	1
X_19_49_129	1
Y_19_190	1
X_19_106_190	1
Y_19_209	1
X_19_25_209	1
Y_19_242	1
X_19_250_242	1
Y_19_250	1
X_19_51_250	1
Y_20_48	1
X_20_0_48	1
Y_20_67	1
X_20_163_67	1
Y_20_88	1
X_20_244_88	1
Y_20_123	1
X_20_138_123	1
Y_20_138	1
X_20_48_138	1
Y_20_163	1
X_20_88_163	1
Y_20_244	1
X_20_123_244	1
Y_21_110	1
X_21_239_110	1
Y_21_127	1
X_21_0_127	1
Y_21_128	1
X_21_219_128	1
Y_21_132	1
X_21_128_132	1
Y_21_168	1
X_21_110_168	1
Y_21_174	1
X_21_221_174	1
Y_21_219	1
X_21_127_219	1
Y_21_221	1
X_21_168_221	1
Y_21_228	1
X_21_174_228	1
Y_21_239	1
X_21_132_239	1
Y_22_6	1
X_22_34_6	1
Y_22_34	1
X_22_227_34	1
Y_22_46	1
X_22_6_46	1
Y_22_53	1
X_22_91_53	1
Y_22_91	1
X_22_230_91	1
Y_22_112	1
X_22_114_112	1
Y_22_114	1
X_22_0_114	1
Y_22_126	1
X_22_53_126	1
Y_22_154	1
X_22_161_154	1
Y_22_161	1
X_22_245_161	1
Y_22_227	1
X_22_154_227	1
Y_22_230	1
X_22_46_230	1
Y_22_245	1
X_22_112_245	1
Y_23_20	1
X_23_211_20	1
Y_23_24	1
X_23_0_24	1
Y_23_66	1
X_23_24_66	1
Y_23_81	1
X_23_20_81	1
Y_23_170	1
X_23_66_170	1
Y_23_185	1
X_23_246_185	1
Y_23_211	1
X_23_170_211	1
Y_23_246	1
X_23_81_246	1
Y_24_70	1
X_24_72_70	1
Y_24_72	1
X_24_0_72	1
Y_24_113	1
X_24_183_113	1
Y_24_125	1
X_24_232_125	1
Y_24_183	1
X_24_70_183	1
Y_24_189	1
X_24_125_189	1
Y_24_217	1
X_24_113_217	1
Y_24_225	1
X_24_217_225	1
Y_24_232	1
X_24_236_232	1
Y_24_236	1
X_24_225_236	1
Y_25_21	1
X_25_63_21	1
Y_25_63	1
X_25_84_63	1
Y_25_84	1
X_25_143_84	1
Y_25_90	1
X_25_0_90	1
Y_25_122	1
X_25_90_122	1
Y_25_143	1
X_25_122_143	1
Y_25_155	1
X_25_214_155	1
Y_25_214	1
X_25_21_214	1
X_1_198_0	1
X_2_212_0	1
X_3_95_0	1
X_4_206_0	1
X_5_192_0	1
X_6_148_0	1
X_7_194_0	1
X_8_31_0	1
X_9_216_0	1
X_10_8_0	1
X_11_207_0	1
X_12_157_0	1
X_13_197_0	1
X_14_184_0	1
X_15_99_0	1
X_16_76_0	1
X_17_96_0	1
X_18_94_0	1
X_19_75_0	1
X_20_67_0	1
X_21_228_0	1
X_22_126_0	1
X_23_185_0	1
X_24_189_0	1
X_25_155_0	1
U_1	0,999999999995794
U_2	1,99999999999562
U_3	243,000000000003
U_4	248,000000000003
U_6	6,9999999999996
U_7	248,000000000003
U_8	249,000000000006
U_9	6,99999999999164
U_10	1,99999999999574
U_12	0,999999999996987
U_13	5,99999999999164
U_14	6,99999999999562
U_15	248
U_16	243
U_17	10,0000000000138
U_19	0,999999999995794
U_20	246
U_21	247
U_22	3,00000000001378
U_23	245
U_25	243,000000000016
U_26	1,9999999999917
U_27	9,99999999999164
U_28	241,000000000016
U_30	2,99999999999554
U_31	249,000000000003
U_32	2,99999999999574
U_33	3,99999999999534
U_34	5,9999999999996
U_35	1,99999999999989
U_37	242,000000000016
U_38	5,99999999999609
U_39	244
U_40	247,000000000015
U_41	1,99999999999534
U_42	244,000000000001
U_43	0,999999999995794
U_44	4,99999999999609
U_45	248,000000000006
U_46	7,9999999999996
U_47	244,000000000003
U_50	243,000000000002
U_51	2,99999999999164
U_52	6,00000000001378
U_53	10,9999999999996
U_54	248,000000000003
U_55	5,99999999999528
U_56	0,99999999999585
U_57	0,999999999999602
U_58	248
U_59	4,00000000001378
U_61	8,99999999999609
U_63	246
U_64	3,00000000002836
U_65	1
U_66	1
U_67	249,000000000006
U_68	2,99999999999534
U_69	3,99999999999164
U_70	0,999999999999886
U_71	247
U_73	240,000000000003
U_74	246,000000000001
U_75	249,000000000006
U_76	249,000000000006
U_77	248,000000000003
U_78	246,000000000006
U_79	248,00000000001
U_80	10,9999999999915
U_81	247
U_82	2,99999999999613
U_83	7,00000000001379
U_84	245
U_85	0,999999999995794
U_86	7,99999999999609
U_87	9,00000000001378
U_88	247
U_89	1,99999999999613
U_91	9,9999999999996
U_92	244,000000000007
U_93	3,99999999999591
U_94	249
U_95	249,000000000006
U_96	249,000000000006
U_97	245,000000000003
U_98	3,99999999999609
U_99	249,000000000006
U_100	248
U_101	248,000000000006
U_102	2,99999999999557
U_103	2,99999999999609
U_104	245,000000000006
U_105	247
U_106	245,000000000016
U_107	7,99999999999164
U_108	0,999999999999886
U_109	246
U_110	4,99999999999963
U_111	248,000000000001
U_112	0,999999999999886
U_113	2,99999999999989
U_115	3,99999999999562
U_116	4,99999999999562
U_117	0,999999999999886
U_119	242,000000000003
U_121	246
U_122	1
U_123	1,99999999999983
U_124	3,99999999999545
U_125	7,99999999999989
U_126	249,000000000006
U_128	1,99999999999963
U_129	0,999999999995794
U_132	2,99999999999963
U_133	4,00000000002831
U_134	5,99999999999523
U_135	1,99999999999579
U_136	244
U_137	1,99999999999551
U_138	1
U_139	4,99999999999187
U_140	8,99999999999164
U_141	0,999999999996135
U_142	246,000000000006
U_143	1,99999999999983
U_144	4,99999999999989
U_145	5,00000000001378
U_146	241,000000000003
U_147	246
U_148	249,000000000006
U_150	248,000000000003
U_152	245,000000000001
U_153	246,000000000003
U_154	3,99999999999972
U_155	249
U_156	7,00000000002825
U_157	249,000000000003
U_158	0,999999999995794
U_159	2,99999999999989
U_160	247,000000000006
U_161	2,99999999999972
U_162	6,00000000002825
U_163	248
U_164	247
U_166	3,99999999999525
U_167	2,99999999999562
U_168	5,99999999999963
U_169	0,999999999995737
U_170	1,99999999999989
U_171	1,99999999999579
U_172	2,99999999999966
U_173	0,999999999995794
U_174	7,99999999999963
U_175	247,000000000006
U_176	247
U_178	248
U_179	2,00000000001378
U_180	4,99999999999966
U_181	2,99999999999523
U_182	6,99999999999528
U_183	1,99999999999989
U_184	249,000000000006
U_185	249
U_186	4,99999999999528
U_187	1,99999999999983
U_188	243,000000000007
U_189	8,99999999999989
U_190	246,000000000016
U_191	2,99999999999525
U_192	249,000000000006
U_193	247,000000000003
U_194	249,000000000006
U_195	245
U_196	1,99999999999176
U_197	249,000000000003
U_198	249,000000000006
U_199	5,00000000002831
U_202	5,99999999999562
U_203	245
U_204	1,99999999999983
U_205	246
U_206	249
U_207	249,000000000006
U_208	8,00000000001378
U_209	244,000000000016
U_210	2,99999999999153
U_211	245
U_212	249,000000000006
U_213	3,99999999999966
U_214	248
U_215	0,999999999999261
U_216	249,000000000006
U_217	3,99999999999989
U_218	3,99999999999523
U_219	0,999999999999886
U_221	6,99999999999963
U_222	1,99999999999682
U_223	4,9999999999954
U_224	248
U_225	4,99999999999989
U_226	247,000000000001
U_227	4,99999999999972
U_228	249,000000000003
U_229	6,99999999999609
U_230	8,9999999999996
U_231	1,99999999999523
U_232	6,99999999999989
U_233	4,99999999999574
U_234	3,99999999999568
U_235	4,99999999999534
U_236	5,99999999999989
U_237	2,00000000002836
U_238	3,99999999999989
U_239	3,99999999999963
U_240	2,99999999999545
U_241	7,99999999999562
U_242	240,000000000016
U_243	242,000000000007
U_244	2,99999999999983
U_245	1,99999999999972
U_246	248
U_247	247
U_248	239,000000000003
U_249	1
U_250	3,99999999999164
