Instance: I_200_25_S_1-49_5_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 1800; 1; 0; 0,9999

Solution value  = 14908
LB value  = 66,4105164587729
Solution time = 1800,19006919861
Solution status = Time_Limit

Variable	value
X_25_93_109	1
Y_25_110	1
X_25_92_110	1
Y_25_111	1
X_25_91_111	1
Y_25_112	1
X_25_90_112	1
Y_25_113	1
X_25_89_113	1
Y_25_114	1
X_25_88_114	1
Y_25_115	1
X_25_87_115	1
Y_25_116	1
X_25_86_116	1
Y_25_117	1
X_25_85_117	1
Y_25_118	1
X_25_84_118	1
Y_25_119	1
X_25_83_119	1
Y_25_120	1
X_25_82_120	1
Y_25_121	1
X_25_81_121	1
Y_25_122	1
X_25_80_122	1
Y_25_123	1
X_25_79_123	1
Y_25_124	1
X_25_78_124	1
Y_25_125	1
X_25_77_125	1
Y_25_126	1
X_25_76_126	1
Y_25_127	1
X_25_75_127	1
Y_25_128	1
X_25_74_128	1
Y_25_129	1
X_25_73_129	1
Y_25_130	1
X_25_72_130	1
Y_25_131	1
X_25_71_131	1
Y_25_132	1
X_25_70_132	1
Y_25_133	1
X_25_69_133	1
Y_25_134	1
X_25_68_134	1
Y_25_135	1
X_25_67_135	1
Y_25_136	1
X_25_66_136	1
Y_25_137	1
X_25_65_137	1
Y_25_138	1
X_25_64_138	1
Y_25_139	1
X_25_63_139	1
Y_25_140	1
X_25_62_140	1
Y_25_141	1
X_25_61_141	1
Y_25_142	1
X_25_60_142	1
Y_25_143	1
X_25_59_143	1
Y_25_144	1
X_25_58_144	1
Y_25_145	1
X_25_57_145	1
Y_25_146	1
X_25_56_146	1
Y_25_147	1
X_25_55_147	1
Y_25_148	1
X_25_54_148	1
Y_25_149	1
X_25_53_149	1
Y_25_150	1
X_25_52_150	1
Y_25_151	1
X_25_51_151	1
Y_25_152	1
X_25_50_152	1
Y_25_153	1
X_25_49_153	1
Y_25_154	1
X_25_48_154	1
Y_25_155	1
X_25_47_155	1
Y_25_156	1
X_25_46_156	1
Y_25_157	1
X_25_45_157	1
Y_25_158	1
X_25_44_158	1
Y_25_159	1
X_25_43_159	1
Y_25_160	1
X_25_42_160	1
Y_25_161	1
X_25_41_161	1
Y_25_162	1
X_25_40_162	1
Y_25_163	1
X_25_39_163	1
Y_25_164	1
X_25_38_164	1
Y_25_165	1
X_25_37_165	1
Y_25_166	1
X_25_36_166	1
Y_25_167	1
X_25_35_167	1
Y_25_168	1
X_25_34_168	1
Y_25_169	1
X_25_33_169	1
Y_25_170	1
X_25_32_170	1
Y_25_171	1
X_25_31_171	1
Y_25_172	1
X_25_30_172	1
Y_25_173	1
X_25_29_173	1
Y_25_174	1
X_25_28_174	1
Y_25_175	1
X_25_27_175	1
Y_25_176	1
X_25_26_176	1
Y_25_177	1
X_25_25_177	1
Y_25_178	1
X_25_24_178	1
Y_25_179	1
X_25_23_179	1
Y_25_180	1
X_25_22_180	1
Y_25_181	1
X_25_21_181	1
Y_25_182	1
X_25_20_182	1
Y_25_183	1
X_25_19_183	1
Y_25_184	1
X_25_18_184	1
Y_25_185	1
X_25_17_185	1
Y_25_186	1
X_25_16_186	1
Y_25_187	1
X_25_15_187	1
Y_25_188	1
X_25_14_188	1
Y_25_189	1
X_25_13_189	1
Y_25_190	1
X_25_12_190	1
Y_25_191	1
X_25_11_191	1
Y_25_192	1
X_25_10_192	1
Y_25_193	1
X_25_9_193	1
Y_25_194	1
X_25_8_194	1
Y_25_195	1
X_25_7_195	1
Y_25_196	1
X_25_6_196	1
Y_25_197	1
X_25_5_197	1
Y_25_198	1
X_25_4_198	1
Y_25_199	1
X_25_1_199	1
Y_25_200	1
X_25_3_200	1
X_25_2_0	1
U_1	196,999999999094
U_2	198,999999999084
U_3	194,999999999104
U_4	192,999999999113
U_5	190,999999999122
U_6	188,999999999131
U_7	186,99999999914
U_8	184,999999999149
U_9	182,999999999159
U_10	180,999999999168
U_11	178,999999999177
U_12	176,999999999186
U_13	174,999999999195
U_14	172,999999999204
U_15	170,999999999213
U_16	168,999999999223
U_17	166,999999999232
U_18	164,999999999241
U_19	162,99999999925
U_20	160,999999999259
U_21	158,999999999268
U_22	156,999999999278
U_23	154,999999999287
U_24	152,999999999296
U_25	150,999999999305
U_26	148,999999999314
U_27	146,999999999323
U_28	144,999999999332
U_29	142,999999999342
U_30	140,999999999351
U_31	138,99999999936
U_32	136,999999999369
U_33	134,999999999378
U_34	132,999999999387
U_35	130,999999999396
U_36	128,999999999406
U_37	126,999999999415
U_38	124,999999999424
U_39	122,999999999433
U_40	120,999999999443
U_41	118,999999999452
U_42	116,999999999461
U_43	114,99999999947
U_44	112,999999999479
U_45	110,999999999489
U_46	108,999999999498
U_47	106,999999999507
U_48	104,999999999516
U_49	102,999999999525
U_50	100,999999999535
U_51	98,9999999995438
U_52	96,999999999553
U_53	94,9999999995622
U_54	92,9999999995714
U_55	90,9999999995806
U_56	88,9999999995898
U_57	86,999999999599
U_58	84,9999999996082
U_59	82,9999999996174
U_60	80,9999999996267
U_61	78,9999999996359
U_62	76,9999999996451
U_63	74,9999999996543
U_64	72,9999999996635
U_65	70,9999999996727
U_66	68,9999999996819
U_67	66,9999999996911
U_68	64,9999999997003
U_69	62,9999999997095
U_70	60,9999999997187
U_71	58,9999999997279
U_72	56,9999999997372
U_73	54,9999999997464
U_74	52,9999999997556
U_75	50,9999999997648
U_76	48,999999999774
U_77	46,9999999997832
U_78	44,9999999997924
U_79	42,9999999998016
U_80	40,9999999998108
U_81	38,99999999982
U_82	36,9999999998292
U_83	34,9999999998385
U_84	32,9999999998477
U_85	30,9999999998569
U_86	28,9999999998661
U_87	26,9999999998753
U_88	24,9999999998845
U_89	22,9999999998937
U_90	20,9999999999029
U_91	18,9999999999121
U_92	16,9999999999213
U_93	14,9999999999305
U_94	12,9999999999399
U_95	10,9999999999492
U_96	8,9999999999585
U_97	6,99999999996783
U_98	4,99999999997721
U_99	2,99999999998658
U_100	0,999999999995794
U_102	1,99999999999113
U_103	3,99999999998181
U_104	5,99999999997232
U_105	7,99999999996297
U_106	9,99999999995364
U_107	11,9999999999443
U_108	13,999999999935
U_109	15,9999999999258
U_110	17,9999999999166
U_111	19,9999999999074
U_112	21,9999999998982
U_113	23,999999999889
U_114	25,9999999998797
U_115	27,9999999998705
U_116	29,9999999998613
U_117	31,9999999998521
U_118	33,9999999998429
U_119	35,9999999998337
U_120	37,9999999998245
U_121	39,9999999998153
U_122	41,9999999998061
U_123	43,9999999997969
U_124	45,9999999997877
U_125	47,9999999997785
U_126	49,9999999997692
U_127	51,99999999976
U_128	53,9999999997508
U_129	55,9999999997416
U_130	57,9999999997324
U_131	59,9999999997232
U_132	61,999999999714
U_133	63,9999999997048
U_134	65,9999999996956
U_135	67,9999999996864
U_136	69,9999999996772
U_137	71,9999999996679
U_138	73,9999999996587
U_139	75,9999999996495
U_140	77,9999999996403
U_141	79,9999999996311
U_142	81,9999999996219
U_143	83,9999999996127
U_144	85,9999999996035
U_145	87,9999999995943
U_146	89,9999999995851
U_147	91,9999999995759
U_148	93,9999999995667
U_149	95,9999999995574
U_150	97,9999999995482
U_151	99,999999999539
U_152	101,99999999953
U_153	103,999999999521
U_154	105,999999999511
U_155	107,999999999502
U_156	109,999999999493
U_157	111,999999999484
U_158	113,999999999475
U_159	115,999999999465
U_160	117,999999999456
U_161	119,999999999447
U_162	121,999999999438
U_163	123,999999999429
U_164	125,999999999419
U_165	127,99999999941
U_166	129,999999999401
U_167	131,999999999392
U_168	133,999999999383
U_169	135,999999999373
U_170	137,999999999364
U_171	139,999999999355
U_172	141,999999999346
U_173	143,999999999337
U_174	145,999999999328
U_175	147,999999999319
U_176	149,999999999309
U_177	151,9999999993
U_178	153,999999999291
U_179	155,999999999282
U_180	157,999999999273
U_181	159,999999999264
U_182	161,999999999254
U_183	163,999999999245
U_184	165,999999999236
U_185	167,999999999227
U_186	169,999999999218
U_187	171,999999999209
U_188	173,9999999992
U_189	175,99999999919
U_190	177,999999999181
U_191	179,999999999172
U_192	181,999999999163
U_193	183,999999999154
U_194	185,999999999145
U_195	187,999999999136
U_196	189,999999999126
U_197	191,999999999117
U_198	193,999999999108
U_199	197,999999999089
U_200	195,999999999099
