Instance: I_200_10_S_1-49_6_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 1800; 1; 0; 0,9999

Solution value  = 260
LB value  = 238
Solution time = 1800,15631484985
Solution status = Time_Limit

Variable	value
X_9_0_170	1
Y_9_176	1
X_9_187_176	1
Y_9_181	1
X_9_55_181	1
Y_9_183	1
X_9_163_183	1
Y_9_187	1
X_9_170_187	1
Y_9_189	1
X_9_22_189	1
Y_9_193	1
X_9_169_193	1
Y_9_195	1
X_9_189_195	1
Y_9_200	1
X_9_195_200	1
Y_10_5	1
X_10_134_5	1
Y_10_19	1
X_10_178_19	1
Y_10_33	1
X_10_197_33	1
Y_10_45	1
X_10_0_45	1
Y_10_64	1
X_10_5_64	1
Y_10_71	1
X_10_98_71	1
Y_10_81	1
X_10_110_81	1
Y_10_88	1
X_10_113_88	1
Y_10_96	1
X_10_130_96	1
Y_10_98	1
X_10_81_98	1
Y_10_104	1
X_10_191_104	1
Y_10_110	1
X_10_45_110	1
Y_10_113	1
X_10_33_113	1
Y_10_115	1
X_10_88_115	1
Y_10_122	1
X_10_19_122	1
Y_10_130	1
X_10_71_130	1
Y_10_134	1
X_10_115_134	1
Y_10_178	1
X_10_96_178	1
Y_10_191	1
X_10_64_191	1
Y_10_197	1
X_10_122_197	1
X_1_23_0	1
X_2_125_0	1
X_3_152_0	1
X_4_133_0	1
X_5_132_0	1
X_6_128_0	1
X_7_109_0	1
X_8_9_0	1
X_9_85_0	1
X_10_104_0	1
U_1	7,99999999999736
U_2	186
U_3	196,000000000001
U_4	11,9999999999957
U_5	196
U_6	196,000000000001
U_7	185
U_8	0,999999999999829
U_9	199
U_10	194,000000000001
U_11	193
U_12	6,99999999999946
U_13	191,000000000005
U_14	198
U_15	0,999999999999886
U_16	195,000000000001
U_18	189
U_19	188,000000000001
U_20	8,9999999999969
U_21	1,9999999999998
U_22	187,000000000001
U_23	199
U_24	195,000000000001
U_25	185,000000000001
U_26	192,000000000001
U_27	2,99999999999957
U_28	191
U_29	198,000000000003
U_30	189,000000000001
U_32	8,99999999999528
U_33	191,000000000001
U_34	192
U_35	5,99999999999696
U_36	1,99999999999983
U_37	195,000000000003
U_38	194,000000000001
U_39	197,000000000001
U_40	197
U_41	2,99999999999824
U_42	1,99999999999991
U_43	195,000000000001
U_44	193,000000000001
U_46	189,000000000005
U_47	196,000000000003
U_48	197,000000000001
U_49	9,99999999999804
U_50	188,000000000003
U_51	193,000000000001
U_52	191,000000000001
U_53	3,99999999999869
U_54	197,000000000001
U_55	2,99999999999784
U_56	0,999999999998124
U_57	195
U_58	6,99999999999744
U_59	184
U_61	4,99999999999781
U_62	2,99999999999957
U_63	189,000000000001
U_64	197
U_65	194,000000000002
U_66	197,000000000001
U_67	191
U_68	194
U_69	5,99999999999528
U_70	186,000000000001
U_71	3,99999999999855
U_72	4,99999999999901
U_73	193
U_74	1,99999999999937
U_75	194,000000000001
U_76	197
U_77	196,000000000001
U_78	196,000000000001
U_80	198
U_81	1,99999999999983
U_82	196,000000000001
U_83	5,99999999999858
U_84	193,000000000001
U_85	199
U_86	9,99999999999528
U_87	191,000000000001
U_88	193
U_89	1
U_90	190,000000000001
U_91	10,999999999998
U_92	191,000000000001
U_93	198
U_94	5,99999999999957
U_95	7,9999999999981
U_96	186,000000000002
U_97	191,000000000001
U_98	2,99999999999949
U_99	3,99999999999824
U_100	193,000000000004
U_101	7,99999999999937
U_102	193,000000000001
U_103	4,99999999999824
U_104	199
U_105	7,9999999999954
U_106	198,000000000001
U_107	190,000000000005
U_108	189,000000000001
U_109	199
U_110	1
U_111	2,99999999999648
U_112	194,000000000001
U_113	192,000000000001
U_114	10,9999999999957
U_115	194
U_117	190,000000000001
U_118	198
U_120	196
U_121	192
U_122	189,000000000001
U_123	188
U_124	196
U_125	199,000000000001
U_126	11,999999999998
U_127	1,99999999999824
U_128	199
U_129	192,000000000001
U_130	185,000000000003
U_132	199
U_133	199
U_134	195
U_135	198,000000000001
U_136	2,99999999999926
U_137	9,9999999999969
U_138	187
U_139	189,000000000003
U_140	4,99999999999957
U_141	193,000000000001
U_142	9,99999999999616
U_143	195
U_144	192,000000000001
U_145	3,99999999999901
U_146	198,000000000001
U_147	3,99999999999957
U_148	8,99999999999736
U_149	2,99999999999972
U_150	5,99999999999824
U_151	195,000000000001
U_152	199,000000000003
U_153	0,999999999998295
U_154	3,99999999999557
U_155	197,000000000001
U_156	7,99999999999804
U_157	6,99999999999807
U_158	6,99999999999528
U_159	1
U_160	194,000000000001
U_161	191,000000000001
U_162	192,000000000001
U_163	4,99999999999773
U_164	4,9999999999954
U_165	2,99999999999943
U_166	190,000000000003
U_167	198
U_168	194
U_169	192,000000000001
U_171	8,99999999999804
U_172	1,99999999999739
U_173	2,99999999999952
U_174	196,000000000001
U_175	6,99999999999824
U_176	1,99999999999807
U_177	192,000000000005
U_178	187,000000000001
U_179	197
U_180	195,000000000001
U_181	3,99999999999773
U_182	1
U_183	5,99999999999773
U_184	190
U_185	195,000000000001
U_186	1
U_187	0,999999999998124
U_188	190
U_189	188,000000000001
U_190	194,000000000004
U_191	198
U_192	1,99999999999946
U_193	193,000000000001
U_195	189,000000000001
U_196	1,99999999999957
U_197	190,000000000001
U_198	197,000000000003
U_199	190,000000000001
U_200	190,000000000001
