Instance: I_100_20_S_1-124_6_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 1800; 1; 0; 0,9999

Solution value  = 162
LB value  = 62
Solution time = 1800,05437469482
Solution status = Time_Limit

Variable	value
U_69	1,99999999999972
U_70	98,0000000000007
U_71	99,0000000000001
U_72	98,0000000000001
U_74	97,0000000000002
U_75	99,0000000000001
U_76	99,0000000000001
U_77	99,0000000000001
U_79	99,0000000000001
U_80	97,0000000000003
U_81	99,0000000000001
U_82	97,0000000000005
U_84	96,0000000000005
U_87	98,0000000000002
U_88	98,0000000000003
U_91	96,0000000000008
U_92	1,9999999999998
U_93	98,0000000000001
U_94	1,99999999999989
U_95	0,999999999999716
U_96	99,0000000000001
U_97	0,999999999999972
U_98	99,0000000000002
U_99	97,0000000000002
U_100	98,0000000000002
