Instance: I_250_15_S_1-9_8_MTZ_KB.lp
Solver : Gurobi

Solver Settings (Time_Limit; Threads; MipGap; AbsMipGap) : 1800; 1; 0; 0,9999

Solution value  = 145
LB value  = 124,579526776139
Solution time = 1802,5945148468
Solution status = Time_Limit

Variable	value
X_6_0_46	1
Y_6_52	1
X_6_124_52	1
Y_6_53	1
X_6_250_53	1
Y_6_71	1
X_6_113_71	1
Y_6_113	1
X_6_53_113	1
Y_6_124	1
X_6_223_124	1
Y_6_125	1
X_6_196_125	1
Y_6_139	1
X_6_71_139	1
Y_6_196	1
X_6_43_196	1
Y_6_206	1
X_6_125_206	1
Y_6_223	1
X_6_237_223	1
Y_6_237	1
X_6_139_237	1
Y_6_250	1
X_6_45_250	1
Y_7_49	1
X_7_210_49	1
Y_7_78	1
X_7_170_78	1
Y_7_92	1
X_7_101_92	1
Y_7_101	1
X_7_78_101	1
Y_7_145	1
X_7_92_145	1
Y_7_161	1
X_7_246_161	1
Y_7_170	1
X_7_241_170	1
Y_7_186	1
X_7_145_186	1
Y_7_190	1
X_7_186_190	1
Y_7_210	1
X_7_228_210	1
Y_7_228	1
X_7_161_228	1
Y_7_241	1
X_7_0_241	1
Y_7_246	1
X_7_190_246	1
Y_8_14	1
X_8_37_14	1
Y_8_29	1
X_8_227_29	1
Y_8_37	1
X_8_173_37	1
Y_8_57	1
X_8_150_57	1
Y_8_85	1
X_8_242_85	1
Y_8_87	1
X_8_91_87	1
Y_8_91	1
X_8_85_91	1
Y_8_150	1
X_8_0_150	1
Y_8_173	1
X_8_87_173	1
Y_8_194	1
X_8_204_194	1
Y_8_204	1
X_8_14_204	1
Y_8_227	1
X_8_231_227	1
Y_8_231	1
X_8_247_231	1
Y_8_242	1
X_8_29_242	1
Y_8_247	1
X_8_57_247	1
Y_9_11	1
X_9_152_11	1
Y_9_13	1
X_9_17_13	1
Y_9_17	1
X_9_86_17	1
Y_9_32	1
X_9_157_32	1
Y_9_39	1
X_9_0_39	1
Y_9_65	1
X_9_158_65	1
Y_9_74	1
X_9_192_74	1
Y_9_86	1
X_9_110_86	1
Y_9_110	1
X_9_160_110	1
Y_9_137	1
X_9_243_137	1
Y_9_152	1
X_9_39_152	1
Y_9_157	1
X_9_221_157	1
Y_9_158	1
X_9_13_158	1
Y_9_160	1
X_9_137_160	1
Y_9_179	1
X_9_187_179	1
Y_9_187	1
X_9_11_187	1
Y_9_192	1
X_9_65_192	1
Y_9_193	1
X_9_195_193	1
Y_9_195	1
X_9_74_195	1
Y_9_221	1
X_9_193_221	1
Y_9_243	1
X_9_179_243	1
Y_10_16	1
X_10_21_16	1
Y_10_21	1
X_10_51_21	1
Y_10_34	1
X_10_217_34	1
Y_10_40	1
X_10_209_40	1
Y_10_51	1
X_10_40_51	1
Y_10_54	1
X_10_99_54	1
Y_10_56	1
X_10_93_56	1
Y_10_67	1
X_10_34_67	1
Y_10_93	1
X_10_168_93	1
Y_10_99	1
X_10_0_99	1
Y_10_107	1
X_10_56_107	1
Y_10_131	1
X_10_54_131	1
Y_10_168	1
X_10_131_168	1
Y_10_209	1
X_10_107_209	1
Y_10_217	1
X_10_16_217	1
Y_11_6	1
X_11_162_6	1
Y_11_18	1
X_11_121_18	1
Y_11_35	1
X_11_142_35	1
Y_11_62	1
X_11_165_62	1
Y_11_63	1
X_11_35_63	1
Y_11_112	1
X_11_0_112	1
Y_11_118	1
X_11_62_118	1
Y_11_121	1
X_11_118_121	1
Y_11_136	1
X_11_6_136	1
Y_11_142	1
X_11_214_142	1
Y_11_162	1
X_11_212_162	1
Y_11_163	1
X_11_112_163	1
Y_11_165	1
X_11_136_165	1
Y_11_167	1
X_11_181_167	1
Y_11_171	1
X_11_163_171	1
Y_11_181	1
X_11_18_181	1
Y_11_205	1
X_11_167_205	1
Y_11_212	1
X_11_63_212	1
Y_11_214	1
X_11_171_214	1
Y_12_25	1
X_12_249_25	1
Y_12_81	1
X_12_169_81	1
Y_12_82	1
X_12_0_82	1
Y_12_83	1
X_12_172_83	1
Y_12_98	1
X_12_119_98	1
Y_12_116	1
X_12_25_116	1
Y_12_117	1
X_12_178_117	1
Y_12_119	1
X_12_174_119	1
Y_12_127	1
X_12_98_127	1
Y_12_133	1
X_12_116_133	1
Y_12_169	1
X_12_198_169	1
Y_12_172	1
X_12_82_172	1
Y_12_174	1
X_12_133_174	1
Y_12_178	1
X_12_127_178	1
Y_12_198	1
X_12_202_198	1
Y_12_202	1
X_12_117_202	1
Y_12_249	1
X_12_83_249	1
Y_13_8	1
X_13_224_8	1
Y_13_31	1
X_13_0_31	1
Y_13_41	1
X_13_129_41	1
Y_13_96	1
X_13_238_96	1
Y_13_114	1
X_13_154_114	1
Y_13_122	1
X_13_8_122	1
Y_13_129	1
X_13_183_129	1
Y_13_154	1
X_13_175_154	1
Y_13_175	1
X_13_122_175	1
Y_13_183	1
X_13_31_183	1
Y_13_224	1
X_13_96_224	1
Y_13_238	1
X_13_41_238	1
Y_14_15	1
X_14_215_15	1
Y_14_38	1
X_14_58_38	1
Y_14_44	1
X_14_0_44	1
Y_14_50	1
X_14_38_50	1
Y_14_58	1
X_14_188_58	1
Y_14_59	1
X_14_44_59	1
Y_14_70	1
X_14_59_70	1
Y_14_72	1
X_14_15_72	1
Y_14_84	1
X_14_236_84	1
Y_14_94	1
X_14_50_94	1
Y_14_104	1
X_14_184_104	1
Y_14_146	1
X_14_234_146	1
Y_14_184	1
X_14_70_184	1
Y_14_188	1
X_14_72_188	1
Y_14_215	1
X_14_235_215	1
Y_14_234	1
X_14_84_234	1
Y_14_235	1
X_14_104_235	1
Y_14_236	1
X_14_94_236	1
Y_15_9	1
X_15_12_9	1
Y_15_12	1
X_15_226_12	1
Y_15_28	1
X_15_80_28	1
Y_15_30	1
X_15_128_30	1
Y_15_68	1
X_15_248_68	1
Y_15_79	1
X_15_201_79	1
Y_15_80	1
X_15_9_80	1
Y_15_89	1
X_15_225_89	1
Y_15_128	1
X_15_0_128	1
Y_15_143	1
X_15_89_143	1
Y_15_166	1
X_15_143_166	1
Y_15_182	1
X_15_79_182	1
Y_15_201	1
X_15_28_201	1
Y_15_225	1
X_15_68_225	1
Y_15_226	1
X_15_166_226	1
Y_15_248	1
X_15_30_248	1
X_1_144_0	1
X_2_2_0	1
X_3_36_0	1
X_4_7_0	1
X_5_233_0	1
X_6_20_0	1
X_7_49_0	1
X_8_194_0	1
X_9_32_0	1
X_10_67_0	1
X_11_205_0	1
X_12_81_0	1
X_13_114_0	1
X_14_146_0	1
X_15_182_0	1
U_1	5,99999999999801
U_2	249
U_3	5,99999999999937
U_4	246
U_5	2,99999999999937
U_6	240,000000000004
U_7	249
U_8	245,000000000001
U_9	244
U_10	5,00000000000006
U_11	1,99999999999835
U_12	243
U_13	10,999999999998
U_14	247
U_15	6,99999999999841
U_16	246,000000000009
U_17	9,99999999999804
U_18	246,000000000004
U_19	241,000000000009
U_20	249,000000000002
U_21	245,000000000009
U_23	247
U_24	8
U_25	4,00000000000001
U_27	6,99999999999801
U_28	246
U_29	240,000000000001
U_30	0,999999999997954
U_32	249
U_33	244
U_34	248,000000000008
U_35	4,99999999999909
U_36	249
U_37	246
U_38	243,000000000003
U_40	243,000000000009
U_41	2,99999999999983
U_42	243,000000000001
U_43	245
U_45	0,999999999999886
U_47	240,000000000009
U_48	12,999999999998
U_49	249,000000000002
U_50	244,000000000003
U_51	244,000000000009
U_52	244
U_53	237
U_54	1
U_55	240,000000000001
U_56	4,99999999999983
U_57	0,999999999999829
U_58	242,000000000003
U_59	1
U_60	0,999999999999375
U_61	4,00000000000006
U_62	243,000000000004
U_63	5,99999999999909
U_64	245,000000000009
U_65	12,999999999998
U_66	10,9999999999985
U_67	249,000000000008
U_68	2,9999999999979
U_69	1
U_70	1,99999999999989
U_71	239
U_72	7,99999999999841
U_73	242,000000000009
U_74	244
U_76	7,99999999999937
U_77	239,000000000009
U_78	1,99999999999949
U_79	248
U_80	245
U_81	249,000000000005
U_83	2,00000000000001
U_84	247,000000000002
U_85	242
U_86	8,99999999999804
U_87	244
U_88	246
U_89	239
U_90	11,9999999999981
U_91	243
U_92	3,99999999999926
U_93	3,99999999999983
U_94	245,000000000002
U_95	7,99999999999898
U_96	4,9999999999992
U_97	7,99999999999801
U_98	242,000000000006
U_100	1,99999999999937
U_101	2,99999999999926
U_102	6,99999999999937
U_103	0,999999999999886
U_104	3,99999999999949
U_105	1,99999999999983
U_106	242,000000000001
U_107	241,000000000008
U_108	1,99999999999824
U_109	0,999999999999318
U_110	7,99999999999804
U_111	4,99999999999937
U_113	238
U_114	249,000000000002
U_115	13,999999999998
U_116	5,00000000000001
U_117	245,000000000006
U_118	244,000000000004
U_119	8,00000000000001
U_120	248
U_121	245,000000000004
U_122	246,000000000001
U_123	8,99999999999801
U_124	243
U_125	247
U_126	4,99999999999909
U_127	243,000000000006
U_129	2
U_130	6,00000000000006
U_131	1,99999999999983
U_132	245
U_133	6,00000000000001
U_134	14,9999999999978
U_135	8,99999999999937
U_136	241,000000000004
U_137	5,99999999999804
U_138	2,9999999999992
U_139	240
U_140	248
U_141	241,000000000001
U_142	3,99999999999909
U_143	240
U_144	249
U_145	4,99999999999926
U_146	249,000000000002
U_147	3
U_148	5,99999999999909
U_149	4,9999999999992
U_151	2,99999999999801
U_152	0,99999999999892
U_153	2
U_154	248
U_155	5,99999999999898
U_156	3,99999999999937
U_157	248
U_158	11,999999999998
U_159	4,99999999999801
U_160	6,99999999999804
U_161	9,00000000000012
U_162	7,99999999999909
U_163	0,999999999999488
U_164	245
U_165	242,000000000004
U_166	241
U_167	248,000000000003
U_168	2,99999999999983
U_169	248,000000000005
U_170	1
U_171	1,99999999999909
U_172	1,00000000000001
U_173	245
U_174	7,00000000000001
U_175	247
U_176	3,99999999999801
U_177	243,000000000009
U_178	244,000000000006
U_179	3,99999999999807
U_180	247
U_181	247,000000000003
U_182	249,000000000002
U_183	1
U_184	2,99999999999949
U_185	245,000000000001
U_186	5,9999999999996
U_187	2,99999999999807
U_188	241,000000000003
U_189	9,99999999999801
U_190	7,00000000000012
U_191	8,99999999999898
U_192	13,999999999998
U_193	246
U_194	249,000000000002
U_195	245
U_196	246
U_197	9,99999999999875
U_198	247,000000000006
U_200	10,999999999998
U_201	247
U_202	246,000000000006
U_203	248
U_204	248
U_205	249,000000000002
U_206	248
U_207	247,000000000009
U_208	244,000000000009
U_209	242,000000000008
U_210	248
U_211	246
U_212	6,99999999999909
U_213	244,000000000001
U_214	2,99999999999909
U_215	5,99999999999841
U_216	243
U_217	247,000000000009
U_218	246,000000000009
U_219	1,99999999999926
U_220	248,000000000009
U_221	247
U_222	6,99999999999898
U_223	242
U_224	244,000000000001
U_225	3,99999999999767
U_226	242
U_227	239,000000000001
U_228	247
U_229	2,99999999999977
U_230	3,99999999999909
U_231	2,99999999999932
U_233	249
U_234	248,000000000002
U_235	4,99999999999875
U_236	246,000000000002
U_237	241
U_238	3,99999999999949
U_239	7
U_240	0,999999999999659
U_242	241
U_243	4,99999999999804
U_244	3,9999999999992
U_245	247
U_246	8,00000000000012
U_247	1,99999999999972
U_248	1,9999999999979
U_249	3,00000000000001
U_250	236
